"gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","Age","year","month","pred"
"M","Yes",4,"Office Supplies",51.968,2,31,2015,5,2
"M","Yes",4,"Office Supplies",4.544,2,32,2016,3,2
"M","Yes",4,"Furniture",1352.032,4,32,2016,3,1
"M","Yes",4,"Office Supplies",1640.7,5,32,2017,2,2
"M","Yes",4,"Technology",371.2,5,32,2017,2,3
"M","Yes",4,"Office Supplies",5.184,1,33,2017,6,2
"F","Yes",4,"Office Supplies",24.588,3,59,2014,6,5
"F","Yes",4,"Office Supplies",13.984,2,59,2014,6,5
"F","Yes",4,"Office Supplies",354.9,5,62,2017,2,5
"F","Yes",4,"Office Supplies",19.04,4,62,2017,6,5
"F","Yes",4,"Office Supplies",13.128,3,62,2017,6,5
"F","Yes",4,"Office Supplies",64.14,3,62,2017,6,5
"F","Yes",4,"Furniture",858.24,4,62,2017,6,6
"F","Yes",3,"Technology",196.752,6,17,2014,6,4
"F","Yes",3,"Furniture",19.3,5,18,2014,11,6
"F","Yes",3,"Furniture",831.936,8,18,2015,4,6
"F","Yes",3,"Furniture",97.04,2,18,2015,4,6
"F","Yes",3,"Office Supplies",72.784,1,18,2015,4,5
"F","Yes",3,"Office Supplies",20.768,8,18,2015,5,5
"F","Yes",3,"Technology",263.88,3,19,2015,10,4
"F","Yes",3,"Furniture",2453.43,5,19,2015,10,6
"F","Yes",3,"Furniture",396.802,7,19,2015,11,6
"F","Yes",3,"Office Supplies",15.88,5,19,2015,11,5
"F","Yes",3,"Office Supplies",61.96,2,20,2016,10,5
"F","Yes",3,"Office Supplies",154.44,3,20,2016,10,5
"F","Yes",3,"Furniture",172.5,2,20,2016,12,6
"F","Yes",3,"Technology",179.97,3,20,2016,12,4
"F","Yes",3,"Office Supplies",205.92,4,20,2017,4,5
"F","Yes",3,"Furniture",102.833,1,20,2017,4,6
"F","Yes",3,"Furniture",301.96,2,20,2017,6,6
"F","Yes",3,"Office Supplies",180.66,3,20,2017,6,5
"F","Yes",3,"Technology",191.98,2,20,2017,6,4
"F","Yes",3,"Technology",65.99,1,20,2017,6,4
"F","Yes",3,"Office Supplies",691.96,4,21,2017,9,5
"F","Yes",3,"Technology",34.95,5,21,2017,9,4
"F","Yes",3,"Furniture",47.12,8,21,2017,11,6
"F","Yes",4,"Office Supplies",49.792,8,48,2014,4,5
"F","Yes",4,"Office Supplies",6.72,4,49,2015,8,5
"F","Yes",4,"Furniture",1004.976,6,49,2015,8,6
"M","Yes",3,"Office Supplies",46.2,4,41,2015,10,2
"M","Yes",3,"Office Supplies",28.84,2,41,2015,10,2
"M","Yes",3,"Technology",119.96,5,42,2015,12,3
"F","Yes",3,"Office Supplies",3.69,1,18,2014,12,5
"F","Yes",3,"Office Supplies",1103.97,3,18,2014,12,5
"F","Yes",3,"Office Supplies",23.64,3,19,2015,11,5
"F","Yes",3,"Office Supplies",84.784,2,19,2015,11,5
"F","Yes",3,"Furniture",64.96,5,19,2015,11,6
"F","Yes",3,"Office Supplies",32.06,10,19,2015,11,5
"F","Yes",3,"Office Supplies",177.648,2,19,2015,11,5
"F","Yes",3,"Technology",287.91,3,19,2015,11,4
"F","Yes",3,"Office Supplies",117.96,2,19,2016,2,5
"F","Yes",3,"Furniture",393.165,3,20,2016,9,6
"F","Yes",3,"Office Supplies",9892.74,13,20,2016,12,5
"F","Yes",3,"Technology",344.704,2,21,2017,5,4
"F","Yes",3,"Technology",470.376,3,21,2017,6,4
"F","Yes",3,"Technology",39.816,3,21,2017,8,4
"F","Yes",3,"Office Supplies",12.624,2,21,2017,9,5
"F","Yes",3,"Technology",89.584,2,21,2017,9,4
"F","Yes",3,"Technology",471.92,2,21,2017,9,4
"F","Yes",3,"Office Supplies",18.18,4,21,2017,9,5
"F","Yes",3,"Furniture",821.88,6,21,2017,11,6
"F","Yes",3,"Office Supplies",21.96,2,21,2017,11,5
"F","Yes",4,"Office Supplies",542.94,3,45,2015,8,5
"F","Yes",4,"Office Supplies",8.64,3,45,2015,8,5
"F","Yes",4,"Office Supplies",193.8,5,45,2015,8,5
"F","Yes",4,"Office Supplies",21.4,5,45,2015,8,5
"F","Yes",4,"Office Supplies",97.88,2,45,2015,8,5
"F","Yes",4,"Technology",251.91,9,45,2015,8,4
"F","Yes",4,"Office Supplies",25.86,3,45,2015,8,5
"F","Yes",4,"Office Supplies",24.816,2,46,2015,12,5
"F","Yes",4,"Office Supplies",6.63,3,47,2017,2,5
"F","Yes",4,"Technology",799.96,4,47,2017,2,4
"F","Yes",4,"Furniture",107.53,1,47,2017,2,6
"F","Yes",4,"Office Supplies",3.798,2,47,2017,6,5
"F","Yes",4,"Office Supplies",27.744,6,47,2017,6,5
"F","Yes",4,"Technology",158.376,4,47,2017,6,4
"F","Yes",4,"Office Supplies",5.76,2,31,2015,10,5
"F","Yes",4,"Office Supplies",22.62,2,32,2016,5,5
"F","Yes",4,"Office Supplies",14.952,2,32,2016,5,5
"F","Yes",4,"Furniture",801.568,2,32,2016,5,6
"F","Yes",4,"Office Supplies",2.376,3,32,2016,5,5
"F","Yes",4,"Office Supplies",32.792,1,32,2016,5,5
"F","Yes",4,"Technology",196.776,3,32,2017,3,4
"F","Yes",4,"Technology",479.94,6,32,2017,3,4
"F","Yes",4,"Office Supplies",63.312,3,33,2017,7,5
"F","Yes",4,"Furniture",547.3,13,33,2017,10,6
"F","Yes",4,"Office Supplies",11.673,3,33,2017,11,5
"F","Yes",4,"Office Supplies",64.848,7,33,2017,11,5
"F","Yes",4,"Office Supplies",10.368,2,33,2017,12,5
"F","Yes",4,"Furniture",290.666,2,42,2014,1,6
"F","Yes",4,"Technology",539.964,6,43,2014,11,4
"F","Yes",4,"Technology",50.232,7,43,2014,11,4
"F","Yes",4,"Office Supplies",19.242,3,43,2014,11,5
"F","Yes",4,"Furniture",866.4,4,44,2016,2,6
"F","Yes",4,"Office Supplies",6.56,2,46,2017,9,5
"F","Yes",4,"Furniture",243.92,5,46,2017,9,6
"F","Yes",4,"Office Supplies",47.52,9,46,2017,9,5
"F","Yes",4,"Furniture",30.56,5,46,2017,11,6
"F","Yes",4,"Furniture",12.54,3,35,2014,12,6
"F","Yes",4,"Office Supplies",8.94,3,35,2014,12,5
"F","Yes",4,"Furniture",9.24,3,35,2014,12,6
"F","Yes",4,"Furniture",12.56,2,35,2015,6,6
"F","Yes",4,"Office Supplies",6.48,1,35,2015,6,5
"F","Yes",4,"Office Supplies",186.69,3,35,2015,6,5
"F","Yes",4,"Furniture",79.384,1,36,2016,5,6
"F","Yes",4,"Technology",55.176,3,36,2016,5,4
"F","Yes",4,"Technology",66.26,2,36,2016,5,4
"F","Yes",4,"Office Supplies",338.04,3,36,2016,7,5
"F","Yes",4,"Office Supplies",154.24,4,36,2016,7,5
"F","Yes",4,"Office Supplies",11.744,1,36,2016,10,5
"F","Yes",4,"Technology",72,4,36,2016,11,4
"F","Yes",4,"Furniture",113.888,2,36,2016,11,6
"F","Yes",4,"Office Supplies",158.13,3,36,2016,11,5
"F","Yes",4,"Technology",10.9,1,37,2016,12,4
"F","Yes",4,"Technology",59.98,2,37,2016,12,4
"F","Yes",4,"Office Supplies",61.929,1,37,2016,12,5
"F","Yes",4,"Furniture",321.568,2,37,2016,12,6
"F","Yes",4,"Office Supplies",250.26,6,69,2014,12,5
"F","Yes",4,"Technology",22.368,4,70,2015,12,4
"F","Yes",4,"Office Supplies",5.584,2,70,2015,12,5
"F","Yes",4,"Office Supplies",22.704,6,70,2015,12,5
"F","Yes",4,"Office Supplies",19.776,4,70,2015,12,5
"F","Yes",4,"Furniture",72.704,4,70,2015,12,6
"F","Yes",4,"Technology",479.988,4,70,2015,12,4
"F","Yes",4,"Office Supplies",27.168,2,70,2015,12,5
"M","Yes",4,"Technology",517.9,2,64,2016,4,3
"M","Yes",4,"Office Supplies",5.28,2,64,2016,4,2
"M","Yes",4,"Office Supplies",29.05,5,64,2016,4,2
"M","Yes",4,"Office Supplies",33.93,3,65,2017,7,2
"M","Yes",4,"Office Supplies",222.32,7,65,2017,7,2
"M","Yes",4,"Technology",210.564,6,65,2017,7,3
"F","Yes",4,"Office Supplies",6.12,3,32,2014,3,5
"F","Yes",4,"Furniture",1184.72,4,32,2014,3,6
"F","Yes",4,"Technology",239.976,3,33,2014,9,4
"F","Yes",4,"Furniture",63.94,1,35,2016,9,6
"F","Yes",4,"Office Supplies",60.6,5,35,2016,9,5
"F","Yes",4,"Office Supplies",22.72,4,35,2016,9,5
"F","Yes",4,"Office Supplies",176.04,4,35,2017,3,5
"F","Yes",4,"Office Supplies",16.02,9,35,2017,3,5
"F","Yes",4,"Office Supplies",185.92,4,35,2017,3,5
"F","Yes",4,"Technology",211.168,4,35,2017,3,4
"F","Yes",4,"Technology",479.984,2,35,2017,3,4
"F","Yes",4,"Office Supplies",146.86,7,35,2017,4,5
"F","Yes",4,"Office Supplies",36.56,4,35,2017,4,5
"M","Yes",4,"Office Supplies",19.36,2,39,2014,1,2
"M","Yes",4,"Furniture",19.3,2,39,2014,1,1
"M","Yes",4,"Office Supplies",83.7,5,40,2015,3,2
"M","Yes",4,"Office Supplies",47.952,3,40,2015,6,2
"M","Yes",4,"Office Supplies",0.984,2,40,2015,6,2
"M","Yes",4,"Furniture",75.384,9,40,2015,6,1
"M","Yes",4,"Office Supplies",4.608,2,40,2015,6,2
"M","Yes",4,"Office Supplies",17.64,3,41,2016,3,2
"M","Yes",4,"Office Supplies",17.04,3,41,2016,3,2
"M","Yes",4,"Office Supplies",192.16,4,41,2016,9,2
"M","Yes",4,"Furniture",359.97,3,42,2017,2,1
"M","Yes",4,"Furniture",271.764,2,42,2017,3,1
"M","Yes",4,"Office Supplies",20.724,2,43,2017,11,2
"M","Yes",4,"Office Supplies",415.872,8,43,2017,11,2
"M","Yes",4,"Furniture",13.592,2,43,2017,12,1
"F","Yes",3,"Technology",359.98,2,41,2014,7,4
"F","Yes",3,"Furniture",70.56,1,41,2014,7,6
"F","Yes",3,"Office Supplies",20.88,2,41,2014,7,5
"F","Yes",3,"Office Supplies",3.81,1,41,2014,7,5
"F","Yes",3,"Technology",30.08,2,43,2016,1,4
"F","Yes",3,"Technology",165.6,3,43,2016,1,4
"F","Yes",3,"Technology",180.96,5,43,2016,1,4
"F","Yes",3,"Office Supplies",37.208,1,45,2017,12,5
"F","Yes",3,"Office Supplies",57.576,3,45,2017,12,5
"F","Yes",3,"Office Supplies",481.32,4,45,2017,12,5
"F","Yes",3,"Office Supplies",13.98,1,45,2017,12,5
"M","Yes",4,"Office Supplies",27.36,4,39,2014,9,2
"M","Yes",4,"Office Supplies",20.56,2,39,2014,9,2
"M","Yes",4,"Office Supplies",83.92,5,39,2014,9,2
"M","Yes",4,"Office Supplies",9.522,1,40,2015,9,2
"M","Yes",4,"Technology",791.964,6,40,2015,9,3
"M","Yes",4,"Office Supplies",4.923,3,40,2015,9,2
"M","Yes",4,"Office Supplies",93.032,2,41,2016,9,2
"M","Yes",4,"Furniture",454.965,5,41,2016,9,1
"M","Yes",4,"Office Supplies",41.4,4,42,2017,7,2
"M","Yes",4,"Office Supplies",17.22,3,42,2017,8,2
"M","Yes",4,"Office Supplies",226.56,6,42,2017,8,2
"M","Yes",4,"Technology",107.88,3,42,2017,8,3
"F","Yes",4,"Furniture",561.584,2,23,2014,4,6
"F","Yes",4,"Office Supplies",99.92,5,23,2014,4,5
"F","Yes",4,"Office Supplies",177.2,5,23,2014,7,5
"F","Yes",4,"Technology",197.97,3,23,2014,7,4
"F","Yes",4,"Furniture",854.94,3,23,2014,7,6
"F","Yes",4,"Furniture",124.11,9,23,2014,7,6
"F","Yes",4,"Office Supplies",14.4,5,23,2014,7,5
"F","Yes",4,"Furniture",22.288,7,24,2015,5,6
"F","Yes",4,"Technology",41.9,2,24,2015,6,4
"F","Yes",4,"Technology",349.95,5,24,2016,1,4
"F","Yes",4,"Technology",377.928,9,24,2016,1,4
"F","Yes",4,"Furniture",3504.9,5,25,2016,5,6
"F","Yes",4,"Office Supplies",144.12,3,25,2016,5,5
"F","Yes",4,"Office Supplies",314.55,3,25,2016,5,5
"F","Yes",4,"Technology",437.85,3,25,2016,9,4
"F","Yes",4,"Furniture",109.48,2,25,2016,9,6
"F","Yes",4,"Office Supplies",41.96,2,25,2016,9,5
"F","Yes",4,"Office Supplies",41.7,5,25,2016,9,5
"F","Yes",4,"Furniture",207.76,4,25,2016,11,6
"F","Yes",4,"Technology",453.576,3,25,2016,12,4
"F","Yes",4,"Office Supplies",45.36,9,25,2016,12,5
"F","Yes",4,"Technology",287.88,3,25,2016,12,4
"F","Yes",4,"Technology",131.88,3,25,2016,12,4
"F","Yes",4,"Furniture",2.328,2,25,2016,12,6
"F","Yes",4,"Office Supplies",2.896,2,26,2017,7,5
"F","Yes",4,"Technology",124.792,1,26,2017,7,4
"M","Yes",4,"Office Supplies",11.952,3,39,2015,6,2
"M","Yes",4,"Office Supplies",4.536,7,39,2015,6,2
"M","Yes",4,"Office Supplies",9.156,2,39,2015,6,2
"M","Yes",4,"Furniture",75.36,5,39,2015,6,1
"M","Yes",4,"Office Supplies",31.05,3,39,2015,9,2
"M","Yes",4,"Furniture",8.92,4,39,2015,9,1
"M","Yes",4,"Office Supplies",209.6,4,39,2015,9,2
"M","Yes",4,"Office Supplies",111.04,4,39,2015,9,2
"M","Yes",4,"Office Supplies",38.88,6,39,2015,9,2
"M","Yes",4,"Office Supplies",19.46,7,39,2015,11,2
"M","Yes",4,"Office Supplies",368.91,9,40,2016,6,2
"M","Yes",4,"Office Supplies",8.02,1,40,2016,6,2
"M","Yes",4,"Office Supplies",171.04,4,40,2016,6,2
"M","Yes",4,"Office Supplies",29.9,5,41,2017,2,2
"M","Yes",4,"Office Supplies",762.594,3,41,2017,9,2
"M","Yes",4,"Office Supplies",2.89,1,31,2014,1,2
"M","Yes",4,"Furniture",51.94,1,31,2014,1,1
"M","Yes",4,"Furniture",1421.664,8,32,2014,10,1
"M","Yes",4,"Office Supplies",1737.18,6,32,2014,12,2
"M","Yes",4,"Office Supplies",704.25,5,32,2014,12,2
"M","Yes",4,"Office Supplies",141.76,4,32,2014,12,2
"M","Yes",4,"Office Supplies",10.86,2,33,2015,5,2
"M","Yes",4,"Office Supplies",7.434,6,34,2016,11,2
"M","Yes",4,"Office Supplies",3.76,2,35,2017,5,2
"M","Yes",4,"Office Supplies",14.7,5,35,2017,5,2
"M","Yes",4,"Office Supplies",37.2,5,35,2017,5,2
"M","Yes",4,"Technology",89.97,3,35,2017,5,3
"M","Yes",4,"Furniture",261.96,2,35,2017,5,1
"M","Yes",4,"Office Supplies",74,5,35,2017,5,2
"M","Yes",4,"Office Supplies",307.776,7,35,2017,10,2
"F","No",1,"Furniture",322.59,3,66,2015,11,6
"F","No",1,"Office Supplies",13.14,9,67,2016,8,5
"F","No",1,"Office Supplies",10.024,4,67,2016,8,5
"F","No",1,"Furniture",156.3728,2,67,2016,8,6
"F","No",1,"Office Supplies",252.784,4,68,2017,2,5
"F","No",1,"Technology",127.984,2,68,2017,2,4
"F","No",1,"Furniture",3.984,2,68,2017,2,6
"F","No",1,"Office Supplies",12.992,2,68,2017,2,5
"F","No",1,"Furniture",4416.174,9,68,2017,8,6
"F","No",1,"Office Supplies",12.96,2,68,2017,9,5
"F","Yes",4,"Furniture",149.9,5,36,2014,11,6
"F","Yes",4,"Office Supplies",42.208,2,36,2014,12,5
"F","Yes",4,"Office Supplies",1369.764,6,36,2015,9,5
"F","Yes",4,"Office Supplies",294.368,4,36,2015,9,5
"F","Yes",4,"Office Supplies",152.688,2,37,2015,12,5
"F","Yes",4,"Office Supplies",3.488,2,37,2015,12,5
"F","Yes",4,"Office Supplies",5.888,2,37,2015,12,5
"F","Yes",4,"Technology",67.176,3,38,2016,11,4
"F","Yes",4,"Office Supplies",15.232,4,38,2016,11,5
"F","Yes",4,"Technology",659.9,2,38,2017,8,4
"F","Yes",4,"Office Supplies",5.56,2,39,2017,11,5
"F","Yes",4,"Office Supplies",32.776,1,39,2017,12,5
"F","No",1,"Furniture",129.568,2,14,2014,2,6
"F","No",1,"Office Supplies",15.552,3,14,2014,3,5
"F","No",1,"Office Supplies",1793.98,2,15,2014,9,5
"F","No",1,"Office Supplies",32.4,5,15,2014,9,5
"F","No",1,"Office Supplies",404.9,5,15,2014,9,5
"F","No",1,"Office Supplies",9449.95,5,15,2014,9,5
"F","No",1,"Office Supplies",12.94,2,15,2014,9,5
"F","No",1,"Furniture",603.92,5,15,2014,11,6
"F","No",1,"Office Supplies",21.84,3,15,2014,11,5
"F","No",1,"Technology",29.99,1,15,2014,11,4
"F","No",1,"Furniture",381.44,2,15,2014,11,6
"F","No",1,"Office Supplies",5.04,3,16,2015,11,5
"F","No",1,"Office Supplies",92.94,3,16,2015,11,5
"F","No",1,"Furniture",66.69,3,16,2015,11,6
"F","No",1,"Office Supplies",91.68,5,16,2015,11,5
"F","No",1,"Furniture",282.84,4,16,2016,5,6
"F","No",1,"Office Supplies",27.72,9,16,2016,5,5
"F","No",1,"Office Supplies",119.616,8,17,2016,7,5
"F","No",1,"Furniture",255.76,4,17,2016,7,6
"F","No",1,"Furniture",241.568,2,17,2016,7,6
"F","No",1,"Furniture",69.3,9,17,2016,7,6
"F","No",1,"Office Supplies",12.7,2,17,2017,1,5
"F","Yes",3,"Office Supplies",2.624,1,51,2014,12,5
"F","Yes",3,"Furniture",136.53,1,51,2014,12,6
"F","Yes",3,"Technology",263.96,1,51,2014,12,4
"F","Yes",3,"Office Supplies",3.15,1,51,2015,2,5
"F","Yes",3,"Office Supplies",22.72,4,51,2015,2,5
"F","Yes",3,"Office Supplies",7.23,5,52,2015,11,5
"F","Yes",3,"Office Supplies",17.44,2,52,2015,11,5
"F","Yes",3,"Office Supplies",62.88,4,52,2015,11,5
"F","Yes",3,"Furniture",290.352,3,52,2015,11,6
"F","Yes",3,"Office Supplies",51.52,5,52,2016,8,5
"F","Yes",3,"Office Supplies",3.528,1,52,2016,8,5
"F","Yes",3,"Office Supplies",4.624,1,52,2016,8,5
"F","Yes",3,"Office Supplies",55.168,4,52,2016,8,5
"F","Yes",3,"Technology",19.99,1,53,2017,9,4
"F","Yes",3,"Office Supplies",22.92,5,53,2017,9,5
"F","Yes",4,"Office Supplies",174.95,5,34,2014,4,5
"F","Yes",4,"Office Supplies",826,5,34,2014,4,5
"F","Yes",4,"Office Supplies",19.9,1,35,2014,9,5
"F","Yes",4,"Furniture",70.71,1,35,2014,9,6
"F","Yes",4,"Office Supplies",13.36,2,35,2015,2,5
"F","Yes",4,"Office Supplies",41.72,5,35,2015,2,5
"F","Yes",4,"Office Supplies",11.52,5,35,2015,2,5
"F","Yes",4,"Office Supplies",541.44,6,35,2015,2,5
"F","Yes",4,"Office Supplies",19.44,3,35,2015,2,5
"F","Yes",4,"Technology",125.944,7,36,2015,6,4
"F","Yes",4,"Office Supplies",62.8,4,36,2015,11,5
"F","Yes",4,"Office Supplies",123.92,5,37,2016,5,5
"F","Yes",4,"Office Supplies",16.45,5,37,2016,11,5
"F","Yes",4,"Furniture",19.92,4,37,2016,11,6
"F","Yes",4,"Office Supplies",542.94,3,38,2017,8,5
"F","Yes",4,"Furniture",54.92,4,38,2017,8,6
"F","Yes",4,"Furniture",25.16,2,38,2017,9,6
"F","Yes",4,"Technology",126.56,4,38,2017,9,4
"F","Yes",4,"Office Supplies",16.272,3,38,2017,11,5
"M","Yes",3,"Office Supplies",10.272,3,37,2015,5,2
"M","Yes",3,"Technology",71.98,2,40,2017,9,3
"M","Yes",3,"Technology",79.98,2,40,2017,9,3
"F","Yes",4,"Office Supplies",604.656,9,56,2014,11,5
"F","Yes",4,"Technology",11.992,1,57,2016,3,4
"F","Yes",4,"Office Supplies",12.96,2,59,2017,9,5
"F","Yes",4,"Office Supplies",17.94,3,59,2017,9,5
"F","Yes",4,"Technology",40.776,3,59,2017,11,4
"F","Yes",4,"Office Supplies",52.448,2,31,2014,9,5
"F","Yes",4,"Office Supplies",20.16,4,31,2014,9,5
"F","Yes",4,"Technology",88.752,3,31,2015,5,4
"F","Yes",4,"Office Supplies",137.62,2,32,2015,9,5
"F","Yes",4,"Technology",100.49,1,32,2015,9,4
"F","Yes",4,"Office Supplies",120.33,1,32,2015,9,5
"F","Yes",4,"Office Supplies",93.02,2,32,2016,2,5
"F","Yes",4,"Office Supplies",35.216,2,33,2016,7,5
"F","Yes",4,"Office Supplies",23.696,2,33,2016,7,5
"F","Yes",4,"Technology",265.475,1,33,2016,7,4
"F","Yes",4,"Office Supplies",387.99,1,34,2017,8,5
"F","Yes",4,"Office Supplies",38.82,6,34,2017,10,5
"F","Yes",4,"Office Supplies",21.9,5,34,2017,10,5
"F","Yes",4,"Furniture",215.976,3,34,2017,11,6
"F","Yes",4,"Office Supplies",13.84,4,34,2017,12,5
"F","Yes",4,"Office Supplies",175.872,4,34,2017,12,5
"F","Yes",4,"Office Supplies",9.912,3,63,2014,3,5
"F","Yes",4,"Office Supplies",51.98,2,64,2015,6,5
"F","Yes",4,"Furniture",47.04,4,65,2016,8,6
"F","Yes",4,"Technology",339.96,5,65,2016,8,4
"F","Yes",4,"Office Supplies",10.784,1,65,2016,9,5
"F","Yes",4,"Furniture",60.312,3,66,2017,4,6
"F","Yes",4,"Furniture",486.368,4,66,2017,11,6
"F","Yes",4,"Office Supplies",18.264,3,81,2014,12,5
"F","Yes",4,"Office Supplies",34.656,2,81,2014,12,5
"F","Yes",4,"Office Supplies",81.552,2,81,2014,12,5
"F","Yes",4,"Office Supplies",227.136,4,81,2014,12,5
"F","Yes",4,"Technology",2.376,3,81,2015,6,4
"F","Yes",4,"Office Supplies",143.128,2,81,2015,6,5
"F","Yes",4,"Office Supplies",835.17,7,82,2016,6,5
"M","Yes",4,"Office Supplies",60.416,2,47,2014,12,2
"M","Yes",4,"Office Supplies",20.7,2,48,2016,4,2
"M","Yes",4,"Office Supplies",10.95,3,48,2016,4,2
"M","Yes",4,"Office Supplies",14.352,3,48,2016,4,2
"M","Yes",4,"Office Supplies",129.552,3,48,2016,4,2
"M","Yes",4,"Office Supplies",51.984,1,48,2016,4,2
"M","Yes",4,"Office Supplies",10.272,3,48,2016,4,2
"M","Yes",4,"Office Supplies",5.32,2,50,2017,11,2
"M","Yes",4,"Furniture",975.92,4,50,2017,11,1
"M","Yes",4,"Technology",2249.91,9,50,2017,11,3
"M","Yes",4,"Office Supplies",59.92,4,50,2017,11,2
"F","Yes",3,"Technology",574.91,2,19,2014,3,4
"F","Yes",3,"Office Supplies",8.448,2,19,2014,3,5
"F","Yes",3,"Furniture",429.9,5,20,2014,9,6
"F","Yes",3,"Office Supplies",32.06,2,20,2014,9,5
"F","Yes",3,"Furniture",161.96,2,20,2014,9,6
"F","Yes",3,"Office Supplies",19.86,2,20,2014,9,5
"F","Yes",3,"Technology",199.75,5,21,2016,3,4
"F","Yes",3,"Office Supplies",93.248,4,21,2016,5,5
"F","Yes",3,"Technology",177.48,3,21,2016,5,4
"F","Yes",3,"Furniture",1049.2,5,21,2016,5,6
"F","Yes",3,"Office Supplies",15.424,4,21,2016,5,5
"F","Yes",3,"Furniture",25.4,5,22,2016,7,6
"F","Yes",3,"Technology",177.48,3,22,2016,7,4
"F","Yes",3,"Technology",71.976,3,22,2016,7,4
"F","Yes",3,"Furniture",815.292,9,22,2016,8,6
"F","Yes",3,"Office Supplies",64.624,7,22,2016,8,5
"F","Yes",3,"Technology",95.976,3,22,2016,8,4
"F","Yes",3,"Office Supplies",1.788,3,22,2016,8,5
"F","Yes",3,"Furniture",487.96,2,23,2017,6,6
"F","Yes",3,"Office Supplies",24.55,5,23,2017,10,5
"F","Yes",3,"Office Supplies",13.36,2,23,2017,12,5
"F","Yes",3,"Office Supplies",158.9,5,23,2017,12,5
"F","Yes",3,"Furniture",15.92,2,23,2017,12,6
"M","No",1,"Office Supplies",962.08,4,66,2015,3,2
"M","No",1,"Office Supplies",12.843,3,66,2015,3,2
"M","No",1,"Office Supplies",295.456,14,66,2015,3,2
"M","No",1,"Office Supplies",53.088,7,67,2015,12,2
"M","No",1,"Office Supplies",9.344,1,68,2016,5,2
"M","No",1,"Office Supplies",79.36,5,68,2016,5,2
"M","No",1,"Office Supplies",16.56,4,68,2016,9,2
"F","Yes",4,"Furniture",647.84,8,59,2014,6,6
"F","Yes",4,"Office Supplies",1.872,2,60,2015,10,5
"F","Yes",4,"Office Supplies",11.214,2,60,2015,10,5
"F","Yes",4,"Office Supplies",37.376,8,60,2015,10,5
"F","Yes",4,"Office Supplies",102.93,3,62,2017,6,5
"F","Yes",4,"Office Supplies",2.296,2,62,2017,8,5
"F","Yes",4,"Office Supplies",99.2,5,62,2017,9,5
"M","Yes",4,"Office Supplies",501.81,3,30,2014,6,2
"M","Yes",4,"Office Supplies",161.94,3,30,2014,6,2
"M","Yes",4,"Office Supplies",31.5,10,31,2015,5,2
"M","Yes",4,"Office Supplies",55.6,4,31,2015,5,2
"M","Yes",4,"Office Supplies",244.55,5,31,2015,11,2
"M","Yes",4,"Office Supplies",12.24,6,31,2015,11,2
"M","Yes",4,"Technology",13.98,2,31,2015,11,3
"M","Yes",4,"Technology",899.95,5,31,2015,11,3
"M","Yes",4,"Office Supplies",276.784,2,32,2016,9,2
"M","Yes",4,"Office Supplies",122.97,3,33,2017,6,2
"M","Yes",4,"Technology",470.376,3,33,2017,12,3
"M","Yes",4,"Technology",105.584,2,33,2017,12,3
"M","Yes",4,"Office Supplies",31.152,3,33,2017,12,2
"M","Yes",4,"Office Supplies",6.783,7,33,2017,12,2
"M","Yes",4,"Technology",406.368,4,33,2017,12,3
"F","Yes",3,"Office Supplies",58.05,3,20,2014,4,5
"F","Yes",3,"Office Supplies",71.28,11,20,2014,4,5
"F","Yes",3,"Office Supplies",14.4,5,20,2014,9,5
"F","Yes",3,"Office Supplies",15.696,3,22,2016,11,5
"F","Yes",3,"Office Supplies",2.628,2,22,2016,11,5
"F","Yes",3,"Office Supplies",14.427,3,22,2016,11,5
"F","Yes",3,"Office Supplies",4.704,2,22,2016,12,5
"F","Yes",3,"Furniture",19.76,4,23,2017,9,6
"F","Yes",4,"Office Supplies",6.264,3,59,2015,7,5
"F","Yes",4,"Office Supplies",14.432,4,59,2015,7,5
"F","Yes",4,"Office Supplies",335.52,4,60,2015,11,5
"F","Yes",4,"Office Supplies",23.912,2,60,2015,11,5
"F","Yes",4,"Office Supplies",27.056,2,60,2015,11,5
"F","Yes",4,"Furniture",756.8,5,60,2016,10,6
"F","Yes",4,"Office Supplies",167.292,6,61,2016,11,5
"F","Yes",4,"Office Supplies",647.84,8,61,2017,3,5
"F","Yes",4,"Office Supplies",20.7,2,61,2017,3,5
"F","Yes",4,"Office Supplies",5.78,1,61,2017,11,5
"F","Yes",4,"Office Supplies",551.985,5,53,2014,12,5
"F","Yes",4,"Furniture",15.168,2,54,2016,1,6
"F","Yes",4,"Office Supplies",37.68,2,54,2016,7,5
"F","Yes",4,"Office Supplies",51.84,8,54,2016,7,5
"F","Yes",4,"Furniture",27.42,3,54,2016,7,6
"F","Yes",4,"Office Supplies",5.4,3,54,2016,7,5
"F","Yes",4,"Office Supplies",197.05,7,54,2016,8,5
"F","Yes",4,"Furniture",50.496,6,55,2016,11,6
"M","Yes",2,"Office Supplies",17.46,6,37,2014,5,2
"M","Yes",2,"Technology",99.98,2,37,2014,12,3
"M","Yes",2,"Furniture",29.46,6,37,2014,12,1
"M","Yes",2,"Office Supplies",29.9,5,38,2015,6,2
"M","Yes",2,"Furniture",641.96,2,39,2016,5,1
"M","Yes",2,"Furniture",181.986,2,40,2017,5,1
"M","Yes",2,"Office Supplies",1.592,2,40,2017,5,2
"M","Yes",2,"Office Supplies",22.344,3,40,2017,5,2
