"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth","pam_fit2$clustering"
"12473","M","Yes",4,"Office Supplies",64.864,4,"(6.4e+03,6.6e+03]",69,2016,1,2
"12474","M","Yes",4,"Furniture",451.136,4,"(6e+03,6.2e+03]",69,2016,1,1
"12475","M","No",1,"Technology",196.776,3,"(7.8e+03,8e+03]",48,2017,3,3
"12476","M","No",1,"Office Supplies",10.368,2,"(7e+03,7.2e+03]",48,2017,12,2
"12477","M","No",1,"Office Supplies",5.76,2,"(7e+03,7.2e+03]",46,2015,10,2
"12478","M","No",1,"Office Supplies",32.792,1,"(7e+03,7.2e+03]",47,2016,5,2
"12479","M","No",1,"Office Supplies",11.673,3,"(6.6e+03,6.8e+03]",48,2017,11,2
"12480","M","No",1,"Office Supplies",63.312,3,"(7.2e+03,7.4e+03]",48,2017,7,2
"12481","M","No",1,"Office Supplies",2.376,3,"(6.6e+03,6.8e+03]",47,2016,5,2
"12482","M","No",1,"Office Supplies",64.848,7,"(6.8e+03,7e+03]",48,2017,11,2
"12483","M","No",1,"Office Supplies",22.62,2,"(6.8e+03,7e+03]",47,2016,5,2
"12484","M","No",1,"Furniture",547.3,13,"(6.2e+03,6.4e+03]",48,2017,10,1
"12485","M","No",1,"Furniture",801.568,2,"(6e+03,6.2e+03]",47,2016,5,1
"12486","M","No",1,"Office Supplies",14.952,2,"(6.8e+03,7e+03]",47,2016,5,2
"12487","M","No",1,"Technology",479.94,6,"(7.4e+03,7.6e+03]",48,2017,3,3
"12488","M","Yes",4,"Office Supplies",11.76,2,"(7.2e+03,7.4e+03]",55,2017,9,2
"12489","M","Yes",4,"Office Supplies",9.156,3,"(6.8e+03,7e+03]",53,2015,4,2
"12490","M","Yes",4,"Office Supplies",9.264,3,"(6.8e+03,7e+03]",52,2014,12,2
"12491","M","Yes",4,"Office Supplies",25.032,3,"(6.8e+03,7e+03]",53,2015,9,2
"12492","M","Yes",4,"Office Supplies",167.94,3,"(7.2e+03,7.4e+03]",55,2017,9,2
"12493","M","Yes",4,"Furniture",963.136,4,"(6.2e+03,6.4e+03]",55,2017,2,1
"12494","M","Yes",4,"Office Supplies",3.89,1,"(6.4e+03,6.6e+03]",55,2017,9,2
"12495","M","Yes",4,"Technology",88.776,3,"(7.8e+03,8e+03]",55,2017,2,3
"12496","F","Yes",4,"Furniture",14.76,5,"(6.2e+03,6.4e+03]",24,2015,8,6
"12497","F","Yes",4,"Office Supplies",70.88,2,"(7e+03,7.2e+03]",25,2016,8,5
"12498","F","Yes",4,"Office Supplies",17.94,3,"(7e+03,7.2e+03]",24,2015,5,5
"12499","F","Yes",4,"Office Supplies",1.362,1,"(6.8e+03,7e+03]",24,2015,8,5
"12500","F","Yes",4,"Furniture",863.128,7,"(6.4e+03,6.6e+03]",25,2016,7,6
"12501","F","Yes",4,"Furniture",523.92,5,"(6.2e+03,6.4e+03]",24,2015,11,6
"12502","F","Yes",4,"Furniture",2275.5,10,"(6.4e+03,6.6e+03]",25,2016,5,6
"12503","F","Yes",4,"Office Supplies",23.04,3,"(7.4e+03,7.6e+03]",24,2015,8,5
"12504","F","Yes",4,"Technology",1979.7,6,"(7.6e+03,7.8e+03]",25,2016,5,4
"12505","F","Yes",4,"Office Supplies",33.488,7,"(7.4e+03,7.6e+03]",24,2015,8,5
"12506","F","Yes",4,"Office Supplies",87.84,8,"(6.4e+03,6.6e+03]",25,2016,5,5
"12507","F","Yes",4,"Office Supplies",116.4,8,"(6.8e+03,7e+03]",24,2015,12,5
"12508","F","Yes",4,"Technology",946.344,7,"(7.8e+03,8e+03]",24,2015,5,3
"12509","F","Yes",4,"Furniture",177.68,2,"(6.2e+03,6.4e+03]",23,2014,4,6
"12510","F","Yes",4,"Furniture",11.568,3,"(6.2e+03,6.4e+03]",25,2016,10,6
"12511","F","Yes",4,"Office Supplies",5.238,2,"(6.8e+03,7e+03]",24,2015,11,5
"12512","F","Yes",4,"Office Supplies",62.1,6,"(7e+03,7.2e+03]",25,2016,5,5
"12513","F","Yes",4,"Technology",361.376,2,"(7.8e+03,8e+03]",25,2016,11,4
"12514","F","Yes",4,"Office Supplies",4.662,3,"(6.8e+03,7e+03]",24,2015,11,5
"12515","F","Yes",4,"Technology",100.792,1,"(7.8e+03,8e+03]",24,2015,11,3
"12516","F","Yes",4,"Furniture",146.136,3,"(6.2e+03,6.4e+03]",24,2015,11,6
"12517","F","Yes",4,"Technology",52.68,3,"(7.8e+03,8e+03]",25,2016,10,4
"12518","F","Yes",4,"Office Supplies",11.76,5,"(6.6e+03,6.8e+03]",24,2015,11,5
"12519","M","Yes",4,"Technology",370.782,3,"(7.8e+03,8e+03]",34,2017,11,3
"12520","M","Yes",4,"Furniture",40.48,2,"(6.2e+03,6.4e+03]",34,2017,8,1
"12521","M","Yes",4,"Office Supplies",15.552,3,"(7.2e+03,7.4e+03]",32,2015,9,2
"12522","M","Yes",4,"Furniture",9.94,2,"(6.2e+03,6.4e+03]",34,2017,8,1
"12523","M","Yes",4,"Furniture",55.968,1,"(6.2e+03,6.4e+03]",32,2015,9,1
"12524","M","Yes",4,"Office Supplies",15.96,2,"(7.2e+03,7.4e+03]",31,2014,11,2
"12525","M","Yes",4,"Furniture",15.712,4,"(6.2e+03,6.4e+03]",32,2015,9,1
"12526","M","Yes",4,"Office Supplies",24.672,2,"(7.4e+03,7.6e+03]",32,2015,9,2
"12527","M","Yes",4,"Office Supplies",579.51,3,"(7.4e+03,7.6e+03]",34,2017,2,2
"12528","M","Yes",4,"Technology",37.91,1,"(7.8e+03,8e+03]",34,2017,8,3
"12529","M","Yes",4,"Office Supplies",107.424,9,"(6.8e+03,7e+03]",34,2017,8,2
"12530","M","Yes",4,"Furniture",88.02,3,"(6.2e+03,6.4e+03]",34,2017,8,1
"12531","M","Yes",4,"Technology",14.99,1,"(7.8e+03,8e+03]",34,2017,2,3
"12532","M","Yes",4,"Office Supplies",151.92,4,"(6.4e+03,6.6e+03]",31,2014,11,2
"12533","M","Yes",4,"Office Supplies",196.62,2,"(7e+03,7.2e+03]",31,2014,11,2
"12534","M","Yes",4,"Office Supplies",144.12,3,"(7.2e+03,7.4e+03]",31,2014,11,2
"12535","M","Yes",4,"Office Supplies",272.736,3,"(7.4e+03,7.6e+03]",51,2015,7,2
"12536","M","Yes",4,"Office Supplies",1016.792,1,"(6.8e+03,7e+03]",52,2016,11,2
"12537","M","Yes",4,"Technology",137.94,3,"(7.6e+03,7.8e+03]",53,2017,1,4
"12538","M","Yes",4,"Office Supplies",38.136,7,"(6.8e+03,7e+03]",52,2016,11,2
"12539","M","Yes",4,"Office Supplies",4.608,2,"(7e+03,7.2e+03]",51,2015,3,2
"12540","M","Yes",4,"Furniture",127.764,6,"(6e+03,6.2e+03]",51,2015,7,1
"12541","M","Yes",4,"Technology",999.98,2,"(7.6e+03,7.8e+03]",52,2016,9,4
"12542","M","Yes",4,"Office Supplies",18.496,4,"(7.2e+03,7.4e+03]",51,2015,7,2
"12543","M","Yes",4,"Furniture",441.92,2,"(6.2e+03,6.4e+03]",51,2015,7,1
"12544","F","Yes",4,"Office Supplies",51.897,1,"(6.8e+03,7e+03]",28,2016,3,5
"12545","F","Yes",4,"Office Supplies",23.16,5,"(6.8e+03,7e+03]",28,2016,3,5
"12546","F","Yes",4,"Technology",449.1,3,"(7.6e+03,7.8e+03]",28,2016,3,4
"12547","F","Yes",4,"Office Supplies",208.16,1,"(6.4e+03,6.6e+03]",28,2016,6,5
"12548","F","Yes",4,"Office Supplies",6.848,2,"(7.2e+03,7.4e+03]",28,2016,6,5
"12549","F","Yes",4,"Technology",125.976,3,"(7.8e+03,8e+03]",27,2015,6,3
"12550","F","Yes",4,"Furniture",257.64,6,"(6.2e+03,6.4e+03]",27,2015,6,6
"12551","F","Yes",4,"Office Supplies",4.626,2,"(6.8e+03,7e+03]",28,2016,6,5
"12552","F","Yes",4,"Office Supplies",16.74,3,"(6.8e+03,7e+03]",28,2016,6,5
"12553","F","Yes",4,"Technology",99.39,3,"(7.6e+03,7.8e+03]",28,2016,11,4
"12554","F","Yes",4,"Office Supplies",453.6,3,"(6.4e+03,6.6e+03]",28,2016,6,5
"12555","F","Yes",4,"Furniture",386.68,2,"(6.2e+03,6.4e+03]",28,2016,3,6
"12556","F","Yes",4,"Office Supplies",552.56,5,"(7.4e+03,7.6e+03]",28,2016,3,5
"12557","F","Yes",4,"Office Supplies",31.776,4,"(6.6e+03,6.8e+03]",29,2017,11,5
"12558","F","Yes",4,"Furniture",718.116,6,"(6.4e+03,6.6e+03]",29,2017,11,6
"12559","F","Yes",4,"Office Supplies",12.222,7,"(6.8e+03,7e+03]",29,2017,3,5
"12560","F","Yes",4,"Technology",379.96,5,"(7.4e+03,7.6e+03]",28,2016,3,4
"12561","F","Yes",4,"Office Supplies",41.24,5,"(7.2e+03,7.4e+03]",28,2016,3,5
"12562","F","Yes",4,"Technology",539.91,3,"(7.8e+03,8e+03]",28,2016,3,4
"12563","F","Yes",4,"Office Supplies",6.976,4,"(7.4e+03,7.6e+03]",29,2017,3,5
"12564","F","Yes",4,"Office Supplies",126.08,2,"(7.4e+03,7.6e+03]",28,2016,3,5
"12565","F","Yes",4,"Office Supplies",10.896,2,"(6.8e+03,7e+03]",54,2015,2,5
"12566","F","Yes",4,"Furniture",61.1,5,"(6.2e+03,6.4e+03]",55,2016,10,6
"12567","F","Yes",4,"Office Supplies",26.88,6,"(6.4e+03,6.6e+03]",54,2015,2,5
"12568","F","Yes",4,"Furniture",2676.672,9,"(6.2e+03,6.4e+03]",54,2015,12,6
"12569","F","Yes",4,"Office Supplies",34.86,2,"(6.8e+03,7e+03]",55,2016,2,5
"12570","F","Yes",4,"Office Supplies",3.762,3,"(6.8e+03,7e+03]",55,2016,2,5
"12571","F","Yes",4,"Office Supplies",432.456,3,"(7.4e+03,7.6e+03]",55,2016,2,5
"12572","M","Yes",3,"Office Supplies",324.744,3,"(7.4e+03,7.6e+03]",37,2017,6,2
"12573","M","Yes",3,"Office Supplies",14.62,2,"(7.2e+03,7.4e+03]",34,2014,5,2
"12574","M","Yes",3,"Furniture",46.152,3,"(6.4e+03,6.6e+03]",35,2015,8,1
"12575","M","Yes",3,"Office Supplies",53.94,3,"(6.6e+03,6.8e+03]",32,2014,9,2
"12576","M","Yes",3,"Technology",201.584,2,"(7.8e+03,8e+03]",33,2015,5,3
"12577","M","Yes",3,"Office Supplies",74.352,3,"(7e+03,7.2e+03]",35,2017,12,2
"12578","F","Yes",4,"Office Supplies",185.88,6,"(6.6e+03,6.8e+03]",35,2016,5,5
"12579","F","Yes",4,"Furniture",389.696,8,"(6.2e+03,6.4e+03]",34,2015,2,6
"12580","F","Yes",4,"Office Supplies",387.136,4,"(6.4e+03,6.6e+03]",34,2015,11,5
"12581","F","Yes",4,"Office Supplies",13.52,4,"(7.2e+03,7.4e+03]",34,2015,11,5
"12582","F","Yes",4,"Furniture",259.7,5,"(6.2e+03,6.4e+03]",34,2015,11,6
"12583","F","Yes",4,"Office Supplies",16.4,5,"(6.6e+03,6.8e+03]",33,2014,8,5
"12584","F","Yes",4,"Technology",503.96,4,"(7.8e+03,8e+03]",34,2015,11,3
"12585","F","Yes",4,"Technology",1399.93,7,"(7.6e+03,7.8e+03]",34,2015,11,4
"12586","F","Yes",4,"Technology",399.96,5,"(7.8e+03,8e+03]",33,2014,8,3
"12587","F","Yes",4,"Office Supplies",1089.75,3,"(6.4e+03,6.6e+03]",33,2014,8,5
"12588","F","Yes",4,"Furniture",161.568,2,"(6.2e+03,6.4e+03]",34,2015,2,6
"12589","F","Yes",4,"Technology",42.95,1,"(7.8e+03,8e+03]",34,2015,11,3
"12590","F","Yes",4,"Office Supplies",13.184,1,"(6.8e+03,7e+03]",33,2014,8,5
"12591","F","Yes",4,"Technology",971.88,3,"(7.8e+03,8e+03]",34,2015,6,3
"12592","F","Yes",4,"Office Supplies",158.9,5,"(7.4e+03,7.6e+03]",33,2014,8,5
"12593","F","Yes",4,"Office Supplies",447.84,8,"(7e+03,7.2e+03]",33,2014,8,5
"12594","M","Yes",3,"Office Supplies",16.99,1,"(6.6e+03,6.8e+03]",26,2016,3,2
"12595","M","Yes",3,"Office Supplies",1.81,1,"(7e+03,7.2e+03]",27,2017,4,2
"12596","M","Yes",3,"Technology",35.36,2,"(7.6e+03,7.8e+03]",27,2017,5,4
"12597","M","Yes",3,"Furniture",8.736,3,"(6.2e+03,6.4e+03]",24,2014,12,1
"12598","M","Yes",3,"Office Supplies",11.52,4,"(7e+03,7.2e+03]",25,2015,7,2
"12599","M","Yes",3,"Technology",156.792,1,"(7.8e+03,8e+03]",27,2017,5,3
"12600","M","Yes",3,"Office Supplies",6.208,2,"(7.4e+03,7.6e+03]",27,2017,8,2
"12601","M","Yes",3,"Furniture",150.98,1,"(6.2e+03,6.4e+03]",25,2015,7,1
"12602","M","Yes",3,"Technology",49.08,3,"(7.6e+03,7.8e+03]",27,2017,3,4
"12603","M","Yes",3,"Furniture",13.592,1,"(6.2e+03,6.4e+03]",27,2017,5,1
"12604","M","Yes",3,"Office Supplies",67.4,5,"(7.4e+03,7.6e+03]",27,2017,9,2
"12605","M","Yes",3,"Furniture",120.666,2,"(6e+03,6.2e+03]",26,2016,10,1
"12606","M","Yes",3,"Office Supplies",137.25,9,"(6.8e+03,7e+03]",25,2015,7,2
"12607","M","Yes",4,"Office Supplies",12.672,2,"(6.8e+03,7e+03]",32,2016,8,2
"12608","M","Yes",4,"Technology",91.96,5,"(7.8e+03,8e+03]",32,2016,8,3
"12609","M","Yes",4,"Office Supplies",47.616,3,"(6.4e+03,6.6e+03]",32,2016,7,2
"12610","M","Yes",4,"Furniture",2887.056,9,"(6.4e+03,6.6e+03]",32,2016,8,1
"12611","M","Yes",4,"Office Supplies",105.52,4,"(7.2e+03,7.4e+03]",32,2016,6,2
"12612","M","Yes",4,"Technology",863.64,9,"(7.8e+03,8e+03]",32,2016,7,3
"12613","M","Yes",4,"Technology",31.984,2,"(7.8e+03,8e+03]",32,2016,8,3
"12614","M","Yes",4,"Office Supplies",12.96,2,"(7.2e+03,7.4e+03]",32,2016,8,2
"12615","M","Yes",4,"Technology",254.97,3,"(7.4e+03,7.6e+03]",32,2016,8,3
"12616","M","Yes",4,"Office Supplies",16.06,1,"(7.4e+03,7.6e+03]",33,2017,8,2
"12617","M","Yes",4,"Office Supplies",47.52,9,"(7.2e+03,7.4e+03]",32,2016,8,2
"12618","F","No",1,"Office Supplies",41.91,3,"(6.4e+03,6.6e+03]",54,2017,7,5
"12619","F","No",1,"Office Supplies",74.352,3,"(7.2e+03,7.4e+03]",51,2014,3,5
"12620","F","No",1,"Furniture",314.352,3,"(6e+03,6.2e+03]",51,2014,3,6
"12621","F","No",1,"Technology",361.376,2,"(7.8e+03,8e+03]",54,2017,11,4
"12622","M","Yes",4,"Office Supplies",140.75,5,"(6.6e+03,6.8e+03]",44,2016,11,2
"12623","M","Yes",4,"Office Supplies",56.45,5,"(7.4e+03,7.6e+03]",44,2016,2,2
"12624","M","Yes",4,"Office Supplies",36.63,3,"(7.4e+03,7.6e+03]",44,2016,11,2
"12625","M","Yes",4,"Office Supplies",8.67,3,"(7e+03,7.2e+03]",44,2016,2,2
"12626","M","Yes",4,"Office Supplies",34.68,6,"(7.2e+03,7.4e+03]",42,2014,12,2
"12627","M","Yes",4,"Office Supplies",24.88,2,"(7.4e+03,7.6e+03]",44,2016,11,2
"12628","M","Yes",4,"Furniture",266.352,3,"(6.2e+03,6.4e+03]",43,2015,7,1
"12629","M","Yes",4,"Office Supplies",68.742,9,"(6.6e+03,6.8e+03]",45,2017,3,2
"12630","M","Yes",4,"Technology",115.36,7,"(7.4e+03,7.6e+03]",42,2014,2,3
"12631","M","Yes",4,"Furniture",66.645,3,"(6.4e+03,6.6e+03]",45,2017,10,1
"12632","M","Yes",4,"Office Supplies",77.55,5,"(7.4e+03,7.6e+03]",44,2016,11,2
"12633","M","Yes",4,"Furniture",652.45,5,"(6.4e+03,6.6e+03]",45,2017,10,1
"12634","M","Yes",4,"Office Supplies",25.71,3,"(7.4e+03,7.6e+03]",44,2016,2,2
"12635","M","Yes",4,"Office Supplies",7.24,5,"(7e+03,7.2e+03]",43,2015,9,2
"12636","F","Yes",4,"Office Supplies",15.224,2,"(6.4e+03,6.6e+03]",49,2017,10,5
"12637","F","Yes",4,"Office Supplies",73.536,4,"(6.4e+03,6.6e+03]",48,2016,12,5
"12638","F","Yes",4,"Office Supplies",114.2,5,"(7e+03,7.2e+03]",46,2014,12,5
"12639","F","Yes",4,"Office Supplies",21.984,6,"(6.4e+03,6.6e+03]",49,2017,10,5
"12640","F","Yes",4,"Office Supplies",177.2,5,"(7.2e+03,7.4e+03]",49,2017,8,5
"12641","F","Yes",4,"Office Supplies",68.52,3,"(7.2e+03,7.4e+03]",48,2016,9,5
"12642","F","Yes",4,"Technology",519.68,7,"(7.8e+03,8e+03]",48,2016,9,4
"12643","F","Yes",4,"Technology",499.95,5,"(7.6e+03,7.8e+03]",48,2016,9,4
"12644","F","Yes",4,"Furniture",68.64,11,"(6.2e+03,6.4e+03]",48,2016,9,6
"12645","F","Yes",4,"Furniture",201.96,2,"(6.2e+03,6.4e+03]",48,2016,9,6
"12646","F","Yes",4,"Office Supplies",3.04,1,"(6.6e+03,6.8e+03]",48,2016,9,5
"12647","F","Yes",4,"Office Supplies",714.3,5,"(7.4e+03,7.6e+03]",47,2015,11,5
"12648","F","Yes",4,"Office Supplies",45.584,7,"(7.4e+03,7.6e+03]",48,2016,7,5
"12649","F","Yes",4,"Office Supplies",52.59,3,"(7.4e+03,7.6e+03]",47,2015,7,5
"12650","F","Yes",3,"Furniture",38.29,7,"(6.2e+03,6.4e+03]",36,2016,11,6
"12651","F","Yes",3,"Technology",107.982,3,"(7.8e+03,8e+03]",35,2015,2,3
"12652","F","Yes",3,"Furniture",89.991,3,"(6e+03,6.2e+03]",37,2017,5,6
"12653","F","Yes",3,"Office Supplies",51.184,4,"(6.6e+03,6.8e+03]",34,2014,9,5
"12654","F","Yes",3,"Office Supplies",21.24,9,"(6.8e+03,7e+03]",37,2017,5,5
"12655","F","Yes",3,"Office Supplies",9.552,8,"(6.8e+03,7e+03]",37,2017,5,5
"12656","F","Yes",3,"Office Supplies",30.96,6,"(7.2e+03,7.4e+03]",22,2017,7,5
"12657","F","Yes",3,"Furniture",215.148,2,"(6.4e+03,6.6e+03]",22,2017,7,6
"12658","F","Yes",3,"Office Supplies",24.56,2,"(7.4e+03,7.6e+03]",20,2015,6,5
"12659","F","Yes",3,"Office Supplies",52.064,4,"(6.6e+03,6.8e+03]",19,2014,11,5
"12660","F","Yes",3,"Technology",46.688,4,"(7.6e+03,7.8e+03]",19,2014,9,4
"12661","F","Yes",3,"Office Supplies",21.864,3,"(6.6e+03,6.8e+03]",19,2014,9,5
"12662","F","Yes",3,"Office Supplies",501.81,3,"(7.4e+03,7.6e+03]",22,2017,11,5
"12663","F","Yes",3,"Office Supplies",2.92,2,"(6.6e+03,6.8e+03]",19,2014,9,5
"12664","F","Yes",3,"Office Supplies",32.896,4,"(7e+03,7.2e+03]",22,2017,7,5
"12665","F","Yes",3,"Technology",196.776,3,"(7.8e+03,8e+03]",19,2014,9,3
"12666","F","Yes",3,"Office Supplies",59.904,2,"(6.6e+03,6.8e+03]",20,2015,12,5
"12667","F","Yes",3,"Technology",600.53,2,"(7.6e+03,7.8e+03]",20,2015,12,4
"12668","F","Yes",3,"Technology",637.44,8,"(7.6e+03,7.8e+03]",20,2015,12,4
"12669","F","Yes",3,"Office Supplies",46.53,3,"(7.4e+03,7.6e+03]",21,2016,9,5
"12670","F","Yes",3,"Furniture",200.795,1,"(6.4e+03,6.6e+03]",19,2014,9,6
"12671","F","Yes",3,"Office Supplies",128.34,6,"(7.4e+03,7.6e+03]",21,2016,9,5
"12672","F","Yes",3,"Furniture",145.9,5,"(6.2e+03,6.4e+03]",22,2017,7,6
"12673","F","Yes",3,"Office Supplies",23.68,2,"(7e+03,7.2e+03]",22,2017,11,5
"12674","F","Yes",3,"Furniture",51.756,3,"(6.2e+03,6.4e+03]",20,2015,12,6
"12675","F","Yes",3,"Technology",604.768,4,"(7.8e+03,8e+03]",22,2017,1,4
"12676","M","Yes",4,"Furniture",120.712,1,"(6e+03,6.2e+03]",50,2014,11,1
"12677","M","Yes",4,"Technology",151.192,1,"(7.8e+03,8e+03]",52,2016,11,3
"12678","M","Yes",4,"Office Supplies",12.96,2,"(7.2e+03,7.4e+03]",50,2014,5,2
"12679","M","Yes",4,"Furniture",327.996,6,"(6.2e+03,6.4e+03]",52,2016,3,1
"12680","M","Yes",4,"Office Supplies",10.76,2,"(6.6e+03,6.8e+03]",51,2015,9,2
"12681","M","Yes",4,"Technology",149.95,5,"(7.6e+03,7.8e+03]",50,2014,1,3
"12682","M","Yes",4,"Office Supplies",6.7,1,"(6.6e+03,6.8e+03]",51,2015,9,2
"12683","M","Yes",4,"Office Supplies",45.68,2,"(7.2e+03,7.4e+03]",51,2015,9,2
"12684","F","Yes",4,"Office Supplies",276.784,2,"(6.8e+03,7e+03]",28,2016,8,5
"12685","F","Yes",4,"Office Supplies",46.64,4,"(6.4e+03,6.6e+03]",26,2014,12,5
"12686","F","Yes",4,"Technology",144.96,4,"(7.6e+03,7.8e+03]",26,2014,9,4
"12687","F","Yes",4,"Office Supplies",107.424,6,"(6.6e+03,6.8e+03]",29,2017,11,5
"12688","F","Yes",4,"Furniture",14.19,3,"(6.2e+03,6.4e+03]",26,2014,9,6
"12689","F","Yes",4,"Furniture",30.36,5,"(6.2e+03,6.4e+03]",26,2014,12,6
"12690","F","Yes",4,"Office Supplies",2.694,3,"(6.8e+03,7e+03]",29,2017,4,5
"12691","F","Yes",4,"Office Supplies",116.28,3,"(7.2e+03,7.4e+03]",26,2014,5,5
"12692","F","Yes",4,"Office Supplies",3.552,2,"(6.4e+03,6.6e+03]",27,2015,3,5
"12693","F","Yes",4,"Technology",199.98,2,"(7.6e+03,7.8e+03]",26,2014,9,4
"12694","F","Yes",4,"Office Supplies",11.64,3,"(7.4e+03,7.6e+03]",26,2014,11,5
"12695","F","Yes",4,"Office Supplies",10.944,2,"(7.4e+03,7.6e+03]",27,2015,10,5
"12696","F","Yes",4,"Office Supplies",22.58,2,"(7.4e+03,7.6e+03]",27,2015,4,5
"12697","F","Yes",4,"Office Supplies",48.94,1,"(7.2e+03,7.4e+03]",26,2014,9,5
"12698","F","Yes",4,"Office Supplies",146.688,6,"(6.6e+03,6.8e+03]",28,2016,8,5
"12699","F","Yes",4,"Office Supplies",7.3,2,"(7.4e+03,7.6e+03]",26,2014,9,5
"12700","F","Yes",4,"Furniture",2807.84,8,"(6e+03,6.2e+03]",26,2014,12,6
"12701","F","Yes",4,"Office Supplies",6.99,3,"(6.6e+03,6.8e+03]",29,2017,11,5
"12702","F","Yes",4,"Office Supplies",22.66,2,"(6.4e+03,6.6e+03]",26,2014,9,5
"12703","F","Yes",4,"Technology",118,2,"(7.4e+03,7.6e+03]",26,2014,9,4
"12704","F","Yes",4,"Office Supplies",25.32,5,"(6.8e+03,7e+03]",28,2016,8,5
"12705","F","Yes",4,"Office Supplies",25.92,4,"(7.2e+03,7.4e+03]",27,2015,4,5
"12706","F","Yes",4,"Office Supplies",5.7,5,"(7e+03,7.2e+03]",26,2014,9,5
"12707","F","Yes",4,"Office Supplies",2.934,3,"(6.8e+03,7e+03]",29,2017,4,5
"12708","F","Yes",4,"Office Supplies",946.764,6,"(6.8e+03,7e+03]",26,2014,12,5
"12709","M","Yes",4,"Office Supplies",10.368,2,"(7.2e+03,7.4e+03]",50,2017,12,2
"12710","M","Yes",4,"Furniture",77.72,1,"(6.4e+03,6.6e+03]",50,2017,12,1
"12711","M","Yes",4,"Office Supplies",7.38,2,"(7e+03,7.2e+03]",49,2016,11,2
"12712","M","Yes",4,"Furniture",520.464,2,"(6.2e+03,6.4e+03]",50,2017,12,1
"12713","M","Yes",4,"Technology",418.8,2,"(7.6e+03,7.8e+03]",28,2014,6,3
"12714","M","Yes",4,"Office Supplies",11.648,2,"(7e+03,7.2e+03]",28,2014,6,2
"12715","M","Yes",4,"Office Supplies",15.552,3,"(7e+03,7.2e+03]",28,2014,6,2
"12716","M","Yes",4,"Office Supplies",535.41,3,"(7.4e+03,7.6e+03]",28,2014,11,2
"12717","M","Yes",4,"Furniture",193.0656,4,"(6e+03,6.2e+03]",28,2014,6,1
"12718","M","Yes",4,"Technology",201.584,2,"(7.8e+03,8e+03]",28,2014,6,3
"12719","M","Yes",4,"Office Supplies",26.72,5,"(7.2e+03,7.4e+03]",28,2014,4,2
"12720","M","Yes",4,"Office Supplies",12.84,3,"(7e+03,7.2e+03]",28,2014,11,2
"12721","M","Yes",4,"Office Supplies",3.392,4,"(6.6e+03,6.8e+03]",28,2014,6,2
"12722","M","Yes",4,"Office Supplies",509.488,7,"(7.4e+03,7.6e+03]",28,2014,6,2
"12723","M","Yes",4,"Office Supplies",33.488,7,"(7.2e+03,7.4e+03]",28,2014,4,2
"12724","M","Yes",4,"Office Supplies",62.94,3,"(7.4e+03,7.6e+03]",28,2014,11,2
"12725","M","Yes",4,"Office Supplies",176.772,3,"(6.4e+03,6.6e+03]",28,2014,3,2
"12726","M","Yes",4,"Office Supplies",577.584,6,"(7.4e+03,7.6e+03]",29,2015,11,2
"12727","M","Yes",4,"Furniture",563.94,3,"(6.2e+03,6.4e+03]",28,2014,11,1
"12728","M","Yes",4,"Office Supplies",15.84,3,"(7.2e+03,7.4e+03]",28,2014,11,2
"12729","M","Yes",4,"Office Supplies",3.9,2,"(6.6e+03,6.8e+03]",28,2014,11,2
"12730","M","Yes",2,"Office Supplies",191.6,4,"(7.2e+03,7.4e+03]",19,2016,5,2
"12731","M","Yes",2,"Technology",321.552,6,"(7.8e+03,8e+03]",17,2014,10,3
"12732","M","Yes",2,"Office Supplies",82.4,5,"(6.8e+03,7e+03]",20,2017,6,2
"12733","M","Yes",2,"Office Supplies",14.67,3,"(6.6e+03,6.8e+03]",18,2015,4,2
"12734","M","Yes",2,"Office Supplies",40.635,7,"(6.8e+03,7e+03]",19,2016,5,2
"12735","M","Yes",2,"Furniture",701.372,2,"(6e+03,6.2e+03]",19,2016,9,1
"12736","M","Yes",2,"Office Supplies",69.5,5,"(7.4e+03,7.6e+03]",19,2016,5,2
"12737","M","Yes",2,"Office Supplies",121.104,6,"(6.8e+03,7e+03]",19,2016,4,2
"12738","M","Yes",2,"Furniture",120.784,1,"(6e+03,6.2e+03]",20,2017,1,1
"12739","M","Yes",2,"Technology",748.752,8,"(7.8e+03,8e+03]",18,2015,11,3
"12740","M","Yes",2,"Office Supplies",8.82,3,"(6.6e+03,6.8e+03]",20,2017,1,2
"12741","M","Yes",2,"Office Supplies",2.308,2,"(6.8e+03,7e+03]",19,2016,9,2
"12742","M","Yes",2,"Office Supplies",8.872,1,"(6.8e+03,7e+03]",19,2016,4,2
"12743","M","Yes",2,"Office Supplies",142.04,4,"(7.4e+03,7.6e+03]",18,2015,4,2
"12744","M","Yes",2,"Office Supplies",12.74,7,"(6.6e+03,6.8e+03]",20,2017,1,2
"12745","M","Yes",2,"Office Supplies",6.24,2,"(6.6e+03,6.8e+03]",20,2017,6,2
"12746","M","Yes",2,"Office Supplies",447.84,8,"(7.2e+03,7.4e+03]",20,2017,6,2
"12747","M","Yes",2,"Technology",41.424,2,"(7.6e+03,7.8e+03]",20,2017,7,4
"12748","F","Yes",4,"Office Supplies",7.08,3,"(6.8e+03,7e+03]",57,2015,11,5
"12749","F","Yes",4,"Office Supplies",10.368,2,"(7.2e+03,7.4e+03]",58,2016,12,5
