ProductCategory,Sales,Quantity,gender,MaritalStatus,Familysize,Prodbin,Age,year,month
Office Supplies,1927.59,7,M,Yes,4,3,47,2016,10
Office Supplies,23.88,6,M,Yes,4,4,47,2017,3
Office Supplies,11.52,4,M,Yes,4,6,47,2017,3
Office Supplies,286.93,7,M,Yes,4,6,47,2017,3
Technology,206.38400000000001,2,M,Yes,4,10,47,2017,3
Office Supplies,61.68,5,M,Yes,4,8,48,2017,9
Technology,158.376,3,M,Yes,4,10,48,2017,9
Office Supplies,161.56799999999998,2,M,Yes,4,3,48,2017,10
Office Supplies,4.064,1,M,Yes,4,7,48,2017,10
Office Supplies,6.216,4,M,Yes,4,5,48,2017,10
Technology,494.97,3,M,Yes,4,10,79,2015,8
Office Supplies,25.06,2,M,Yes,4,6,79,2015,8
Office Supplies,325.632,6,M,Yes,4,3,79,2015,11
Technology,23.344,2,M,Yes,4,9,79,2015,11
Office Supplies,16.52,5,M,Yes,4,6,79,2015,11
Office Supplies,37.44,4,M,Yes,4,5,80,2016,11
Office Supplies,26.976,4,M,Yes,4,5,80,2016,11
Office Supplies,11.36,2,M,Yes,4,8,80,2016,11
Office Supplies,14.62,2,M,Yes,4,6,80,2016,11
Office Supplies,65.12,4,M,Yes,4,8,81,2017,9
Furniture,292.1,4,M,Yes,3,3,22,2014,11
Furniture,8.544,2,M,Yes,3,2,22,2014,11
Furniture,424.116,6,M,Yes,3,1,22,2014,11
Office Supplies,2.892,3,M,Yes,3,5,22,2014,11
Office Supplies,381.72,5,M,Yes,3,8,22,2014,11
Technology,659.988,2,M,Yes,3,9,22,2014,12
Furniture,8.128,2,M,Yes,3,2,22,2014,12
Office Supplies,36.288000000000004,7,M,Yes,3,7,22,2014,12
Furniture,909.72,6,M,Yes,3,1,22,2014,12
Office Supplies,2.512,2,M,Yes,3,5,22,2015,3
Office Supplies,18.864,9,M,Yes,3,6,22,2015,3
Office Supplies,115.296,3,M,Yes,3,7,23,2015,11
Technology,1363.96,5,M,Yes,3,10,23,2016,5
Technology,209.97,3,M,Yes,3,8,24,2016,9
Office Supplies,62.94,3,M,Yes,3,5,24,2016,9
Office Supplies,25.92,9,M,Yes,3,4,24,2016,9
Office Supplies,3.036,3,M,Yes,3,5,24,2017,6
Furniture,239.666,2,M,Yes,3,1,25,2017,9
Office Supplies,97.3,7,M,Yes,3,8,25,2017,9
Office Supplies,4.24,5,M,Yes,3,4,25,2017,10
Office Supplies,22.5,6,F,Yes,4,6,80,2014,11
Office Supplies,9.96,2,F,Yes,4,6,80,2014,11
Office Supplies,213.08,7,F,Yes,4,5,80,2014,11
Furniture,1025.88,6,F,Yes,4,1,80,2014,11
Office Supplies,12.96,2,F,Yes,4,7,80,2014,11
Office Supplies,74.352,3,F,Yes,4,6,45,2015,3
Office Supplies,6.129,3,F,Yes,4,5,45,2015,6
Furniture,643.136,4,F,Yes,4,2,45,2015,6
Office Supplies,20.736,4,F,Yes,4,7,45,2015,6
Furniture,68.95,5,F,Yes,4,2,46,2016,2
Office Supplies,296.37,3,F,Yes,4,8,46,2016,2
Technology,39.98,2,F,Yes,4,10,46,2016,2
Office Supplies,33.4,5,F,Yes,4,7,47,2016,12
Office Supplies,18.28,2,F,Yes,4,4,47,2017,1
Technology,207.0,3,F,Yes,4,10,47,2017,1
Office Supplies,32.35,5,F,Yes,4,4,47,2017,1
Office Supplies,7.71,1,F,Yes,4,5,47,2017,1
Office Supplies,40.3,2,F,Yes,4,4,47,2017,1
Furniture,34.58,7,F,Yes,4,2,47,2017,1
Furniture,281.372,2,M,Yes,4,2,24,2014,4
Furniture,281.372,2,M,Yes,4,2,24,2014,4
Office Supplies,7.4879999999999995,8,M,Yes,4,4,24,2014,4
Furniture,22.336,4,M,Yes,4,2,24,2014,4
Office Supplies,12.78,1,M,Yes,4,5,27,2016,9
Technology,703.71,6,M,Yes,4,9,27,2016,10
Office Supplies,17.904,4,M,Yes,4,5,27,2016,10
Office Supplies,11.975999999999999,4,M,Yes,4,5,27,2016,10
Technology,67.96,5,M,Yes,4,9,27,2016,10
Office Supplies,9.888,2,M,Yes,4,5,27,2016,11
Office Supplies,671.544,3,M,Yes,4,3,27,2016,11
Office Supplies,3.136,2,M,Yes,4,4,27,2016,11
Furniture,31.96,2,M,Yes,4,2,27,2016,12
Office Supplies,47.9,1,M,Yes,4,7,27,2016,12
Office Supplies,1112.94,3,M,Yes,4,8,27,2016,12
Office Supplies,22.92,3,M,Yes,4,5,27,2016,12
Office Supplies,147.92,5,M,Yes,4,5,27,2017,5
Office Supplies,104.28,3,M,Yes,4,8,27,2017,5
Furniture,286.85,1,M,Yes,4,3,27,2017,5
Office Supplies,66.96,4,M,Yes,4,8,27,2017,5
Technology,199.98,2,M,Yes,4,9,27,2017,5
Office Supplies,11.54,1,M,Yes,4,7,28,2017,7
Office Supplies,849.95,5,M,Yes,4,5,28,2017,7
Office Supplies,11.01,3,M,Yes,4,5,28,2017,7
Office Supplies,51.84,8,F,Yes,4,6,28,2015,3
Furniture,63.93600000000001,3,F,Yes,4,1,28,2015,4
Office Supplies,59.52,3,F,Yes,4,3,28,2015,4
Technology,311.976,3,F,Yes,4,10,28,2015,4
Office Supplies,50.352,3,F,Yes,4,5,28,2015,4
Furniture,51.711999999999996,8,F,Yes,4,3,30,2016,10
Office Supplies,34.7,5,F,Yes,4,4,30,2016,10
Office Supplies,99.87,3,F,Yes,4,8,30,2016,10
Office Supplies,37.94,2,F,Yes,4,7,30,2016,10
Office Supplies,24.9,5,F,Yes,4,6,30,2016,10
Furniture,82.26,3,F,Yes,4,2,30,2016,10
Office Supplies,62.82,9,F,Yes,4,6,30,2016,12
Technology,3059.982,2,F,Yes,4,9,30,2017,1
Technology,27.191999999999997,3,F,Yes,4,9,30,2017,5
Office Supplies,12.06,5,F,Yes,4,5,30,2017,5
Furniture,569.568,2,F,Yes,4,1,30,2017,8
Office Supplies,149.73,7,F,Yes,4,8,30,2017,8
Office Supplies,16.28,2,F,Yes,3,4,61,2014,3
Technology,129.98,2,F,Yes,3,10,63,2016,3
Office Supplies,32.54,2,F,Yes,3,4,63,2016,3
Technology,120.0,6,F,Yes,3,9,63,2016,5
Office Supplies,8.67,1,F,Yes,3,3,63,2016,5
Office Supplies,39.936,4,F,Yes,3,5,63,2016,6
Technology,18.464000000000002,2,F,Yes,3,8,63,2016,6
Office Supplies,14.82,6,F,Yes,3,6,64,2017,9
Technology,32.97,3,M,Yes,4,9,78,2014,9
Technology,83.88,4,M,Yes,4,8,78,2014,9
Office Supplies,5.76,2,M,Yes,4,4,79,2015,7
Office Supplies,94.74,3,M,Yes,4,5,79,2015,12
Office Supplies,60.64,4,M,Yes,4,4,79,2015,12
Office Supplies,76.3,5,M,Yes,4,5,79,2015,12
Office Supplies,364.8,12,M,Yes,4,4,79,2015,12
Office Supplies,64.78399999999999,1,M,Yes,4,8,80,2016,6
Office Supplies,17.12,2,M,Yes,4,6,80,2016,6
Technology,1319.96,4,M,Yes,4,9,80,2016,11
Furniture,122.352,3,F,Yes,4,2,45,2014,10
Office Supplies,15.28,2,F,Yes,4,5,45,2014,10
Technology,559.93,7,F,Yes,4,9,46,2015,9
Furniture,23.56,5,F,Yes,4,2,47,2016,4
Furniture,1272.63,6,F,Yes,4,3,47,2016,4
Office Supplies,28.485,5,F,Yes,4,4,47,2016,4
Office Supplies,185.37599999999998,2,F,Yes,4,8,47,2016,4
Office Supplies,78.27199999999999,2,F,Yes,4,3,47,2016,4
Technology,286.4,1,F,Yes,4,10,47,2016,5
Technology,431.976,3,F,Yes,4,9,47,2016,9
Technology,21.21,7,F,Yes,4,9,47,2016,12
Technology,104.75,5,F,Yes,4,9,48,2017,10
Furniture,47.4,5,F,Yes,4,2,60,2017,9
Furniture,512.96,4,F,Yes,4,2,60,2017,9
Technology,395.94,6,F,Yes,4,10,60,2017,9
Office Supplies,81.96,2,F,Yes,4,8,60,2017,9
Furniture,40.48,2,F,Yes,4,2,29,2014,3
Furniture,5.47,1,F,Yes,4,2,30,2014,4
Office Supplies,79.36,4,F,Yes,4,4,30,2014,4
Office Supplies,491.55,5,F,Yes,4,6,30,2015,3
Office Supplies,7.38,2,F,Yes,4,5,30,2015,3
Technology,26.982,3,F,Yes,4,10,31,2015,8
Office Supplies,6.912000000000001,3,F,Yes,4,6,31,2015,8
Office Supplies,435.504,3,F,Yes,4,8,31,2015,8
Office Supplies,10.368,2,F,Yes,4,7,32,2016,5
Furniture,388.43,5,F,Yes,4,1,32,2016,5
Office Supplies,14.352,3,F,Yes,4,7,32,2016,5
Technology,63.992,1,F,Yes,4,8,32,2016,5
Office Supplies,6.27,5,F,Yes,4,5,32,2016,11
Office Supplies,4.368,7,F,Yes,4,5,32,2016,11
Technology,31.984,2,F,Yes,4,9,32,2016,11
Office Supplies,8.82,3,M,Yes,3,4,24,2015,5
Office Supplies,62.496,2,M,Yes,3,5,24,2015,5
Technology,339.96,4,M,Yes,3,8,24,2015,5
Office Supplies,49.568000000000005,2,M,Yes,3,5,24,2015,5
Technology,238.896,6,M,Yes,3,9,24,2015,11
Furniture,102.36,3,M,Yes,3,2,24,2015,11
Office Supplies,36.882,3,M,Yes,3,5,24,2015,11
Office Supplies,111.104,7,M,Yes,3,4,24,2016,2
Office Supplies,2.334,3,M,Yes,3,3,25,2016,3
Office Supplies,1.7280000000000002,4,M,Yes,3,5,25,2016,3
Furniture,159.04,5,M,Yes,3,2,25,2016,3
Furniture,145.98,2,M,Yes,3,3,25,2016,3
Office Supplies,6.48,1,M,Yes,3,6,25,2016,8
Office Supplies,8.26,2,M,Yes,3,6,26,2017,3
Office Supplies,17.76,2,M,Yes,3,5,26,2017,3
Office Supplies,332.94,3,M,Yes,3,8,26,2017,3
Furniture,292.1,2,M,Yes,3,3,26,2017,3
Technology,206.1,5,M,Yes,3,10,26,2017,3
Office Supplies,17.64,4,M,Yes,3,7,26,2017,3
Office Supplies,73.176,6,M,Yes,3,3,26,2017,9
Office Supplies,20.736,4,M,Yes,3,7,26,2017,9
Technology,39.984,2,M,Yes,3,10,26,2017,9
Office Supplies,13.344000000000001,6,M,Yes,3,4,26,2017,12
Technology,76.752,6,M,Yes,3,9,26,2017,12
Technology,102.336,8,M,Yes,3,9,26,2017,12
Office Supplies,10.32,2,M,Yes,3,7,26,2017,12
Office Supplies,47.32,7,M,Yes,3,8,26,2017,12
Furniture,23.375999999999998,3,M,Yes,3,3,26,2017,12
Furniture,16.72,5,M,Yes,3,3,26,2017,12
Furniture,16.192,1,M,Yes,3,2,26,2017,12
Office Supplies,3.16,4,F,Yes,4,3,45,2014,10
Technology,1999.96,5,F,Yes,4,9,45,2014,10
Office Supplies,1117.92,4,F,Yes,4,8,46,2015,5
Office Supplies,17.34,2,F,Yes,4,3,47,2016,8
Technology,71.98,2,F,Yes,4,8,47,2016,8
Technology,79.512,3,F,Yes,4,9,47,2016,10
Office Supplies,28.351999999999997,1,F,Yes,4,6,47,2016,10
Technology,63.92,2,F,Yes,4,9,48,2017,6
Office Supplies,22.0,10,F,Yes,4,4,48,2017,11
Furniture,271.764,2,F,Yes,4,2,48,2017,12
Office Supplies,14.376,3,F,Yes,4,5,48,2017,12
Furniture,145.98,2,F,Yes,4,3,70,2014,11
Office Supplies,35.808,4,F,Yes,4,7,70,2014,11
Office Supplies,2541.98,2,F,Yes,4,5,70,2015,2
Furniture,408.42199999999997,2,F,Yes,4,2,71,2015,4
Technology,307.98,2,F,Yes,4,10,71,2015,11
Office Supplies,44.1,6,F,Yes,4,7,71,2015,11
Office Supplies,13.12,4,F,Yes,4,4,71,2015,11
Office Supplies,16.56,2,F,Yes,4,5,71,2015,11
Office Supplies,38.88,6,F,Yes,4,7,71,2015,11
Furniture,359.499,3,F,Yes,4,1,71,2015,12
Office Supplies,2.214,3,F,Yes,4,4,72,2016,7
Office Supplies,7.872000000000001,3,F,Yes,4,4,72,2016,9
Office Supplies,44.688,7,F,Yes,3,8,29,2015,8
Furniture,301.47,3,F,Yes,3,1,29,2015,8
Office Supplies,2.61,1,F,Yes,3,6,30,2016,12
Technology,11.54,1,F,Yes,3,8,30,2017,4
Furniture,162.6,3,F,Yes,3,3,30,2017,4
Furniture,194.84799999999998,4,F,Yes,3,1,31,2017,7
Office Supplies,11.68,2,F,Yes,3,4,31,2017,8
Office Supplies,104.8,10,F,Yes,3,4,31,2017,8
Furniture,9.46,2,F,Yes,3,2,31,2017,10
Office Supplies,95.94,3,F,Yes,3,8,31,2017,12
Furniture,304.45,5,F,Yes,3,1,31,2017,12
Office Supplies,50.111999999999995,6,F,Yes,4,5,30,2015,8
Office Supplies,5.16,2,F,Yes,4,4,31,2016,6
Office Supplies,38.88,6,F,Yes,4,7,31,2016,6
Office Supplies,13.216,4,F,Yes,4,5,32,2016,9
Furniture,184.752,3,F,Yes,4,2,32,2016,9
Office Supplies,968.7439999999999,7,F,Yes,4,5,32,2016,12
Office Supplies,222.352,13,F,Yes,4,5,32,2016,12
Technology,479.98400000000004,2,F,Yes,4,9,32,2016,12
Office Supplies,7.92,5,F,Yes,4,6,32,2017,4
Technology,149.95,5,F,Yes,4,8,33,2017,9
Office Supplies,23.32,2,F,Yes,4,4,33,2017,9
Office Supplies,16.74,3,F,Yes,4,4,33,2017,9
Office Supplies,32.56,2,F,Yes,4,8,33,2017,12
Office Supplies,21.311999999999998,3,F,Yes,4,5,33,2017,12
Office Supplies,24.816,2,F,Yes,4,8,51,2014,12
Technology,408.744,7,F,Yes,4,9,51,2014,12
Office Supplies,279.9,5,F,Yes,4,7,54,2017,12
Office Supplies,50.352,3,F,Yes,4,5,54,2017,12
Office Supplies,34.02,3,F,Yes,4,7,54,2017,12
Office Supplies,34.76,1,F,Yes,4,8,48,2015,7
Technology,831.2,5,F,Yes,4,9,48,2015,7
Office Supplies,26.4,5,F,Yes,4,6,48,2015,7
Office Supplies,106.75,7,F,Yes,4,5,48,2015,7
Office Supplies,97.82,2,F,Yes,4,7,48,2015,7
Office Supplies,141.4,5,F,Yes,4,8,48,2015,7
Furniture,209.67,1,F,Yes,4,3,49,2015,10
Office Supplies,12.192,3,F,Yes,4,7,51,2017,9
Technology,177.0,3,M,Yes,2,8,15,2014,10
Office Supplies,79.45,7,M,Yes,2,8,15,2014,10
Furniture,1628.82,9,M,Yes,2,1,15,2014,10
Technology,447.944,7,M,Yes,2,9,15,2014,12
Technology,695.7,2,M,Yes,2,9,16,2016,6
Office Supplies,59.2,4,M,Yes,2,6,17,2017,5
Office Supplies,4.448,2,M,Yes,2,5,18,2017,7
Furniture,276.69,3,M,Yes,2,2,18,2017,7
Office Supplies,4.96,4,M,Yes,2,6,18,2017,7
Office Supplies,71.92,4,M,Yes,2,4,18,2017,7
Furniture,18.84,3,M,Yes,2,2,18,2017,7
Technology,140.97,3,M,Yes,2,8,18,2017,7
Technology,470.376,3,M,Yes,2,10,18,2017,7
Office Supplies,2.064,1,M,Yes,2,4,18,2017,11
Office Supplies,21.99,5,M,Yes,2,5,18,2017,11
Office Supplies,166.44,3,M,Yes,2,6,18,2017,12
Furniture,489.23,2,F,Yes,4,3,33,2014,8
Technology,49.98,2,F,Yes,4,9,33,2014,9
Furniture,883.84,4,F,Yes,4,2,34,2015,11
Furniture,230.352,3,F,Yes,4,1,34,2015,11
Office Supplies,7.92,1,F,Yes,4,5,34,2015,12
Furniture,14.368,2,F,Yes,4,2,34,2015,12
Office Supplies,199.9,5,F,Yes,4,5,35,2016,3
Office Supplies,901.95,3,F,Yes,4,3,35,2016,3
Furniture,971.5,5,F,Yes,4,3,35,2016,3
Office Supplies,23.92,4,F,Yes,4,7,35,2016,12
Office Supplies,54.66,6,F,Yes,4,4,36,2017,5
Technology,480.0,4,F,Yes,4,9,36,2017,9
Office Supplies,34.05,3,F,Yes,4,8,36,2017,9
Office Supplies,13.48,4,F,Yes,4,4,36,2017,12
Furniture,355.455,3,F,Yes,4,3,27,2014,5
Office Supplies,13.16,5,F,Yes,4,6,27,2014,9
Office Supplies,3.8280000000000003,3,F,Yes,4,4,27,2014,9
Office Supplies,304.99,5,F,Yes,4,5,27,2014,9
Furniture,10.11,3,F,Yes,4,2,27,2014,11
Technology,772.47,3,F,Yes,4,9,27,2014,11
Office Supplies,20.46,2,F,Yes,4,8,27,2014,11
Furniture,1252.704,8,F,Yes,4,3,28,2015,11
Technology,110.97,5,F,Yes,4,10,28,2015,11
Office Supplies,2.78,1,F,Yes,4,5,30,2017,9
Office Supplies,195.68,4,F,Yes,4,3,30,2017,9
Office Supplies,14.2,4,F,Yes,4,6,30,2017,9
Furniture,653.55,3,F,Yes,4,3,38,2014,4
Technology,33.9,2,F,Yes,4,9,38,2014,4
Office Supplies,6.047999999999999,4,F,Yes,4,6,38,2014,9
Office Supplies,6.848,2,F,Yes,4,7,38,2014,9
Furniture,9.96,5,F,Yes,4,2,38,2014,9
Office Supplies,8.552,2,F,Yes,4,5,38,2014,9
Office Supplies,10.95,3,F,Yes,4,8,38,2014,11
Office Supplies,6.68,2,F,Yes,4,4,39,2015,1
Technology,79.96,5,F,Yes,4,9,39,2015,3
Furniture,1552.8310000000001,7,F,Yes,4,1,39,2015,8
Office Supplies,137.24,5,F,Yes,4,5,39,2015,8
Technology,36.51,1,F,Yes,4,9,39,2015,8
Technology,239.976,3,F,Yes,4,9,39,2015,8
Office Supplies,33.62,5,F,Yes,4,3,41,2017,3
Office Supplies,102.368,2,F,Yes,4,4,41,2017,6
Office Supplies,28.4,5,F,Yes,4,8,41,2017,6
Office Supplies,713.88,4,F,Yes,4,8,41,2017,6
Office Supplies,68.52,3,F,Yes,4,7,41,2017,6
Office Supplies,354.9,5,M,Yes,2,8,15,2014,3
Furniture,123.13600000000001,4,M,Yes,2,1,15,2014,7
Office Supplies,11.264000000000001,4,M,Yes,2,5,15,2014,7
Office Supplies,21.24,3,M,Yes,2,4,15,2014,9
Office Supplies,21.728,7,M,Yes,2,5,15,2014,9
Furniture,1487.04,5,M,Yes,2,2,15,2014,9
Office Supplies,68.52,3,M,Yes,2,6,16,2015,12
Office Supplies,74.94,3,M,Yes,2,8,16,2015,12
Technology,2548.56,6,M,Yes,2,9,16,2015,12
Office Supplies,271.44,3,M,Yes,2,5,16,2015,12
Technology,287.88,3,M,Yes,2,10,16,2015,12
Office Supplies,1006.056,3,M,Yes,2,8,17,2016,5
Office Supplies,10.687999999999999,2,M,Yes,2,7,17,2016,5
Office Supplies,10.368,2,M,Yes,2,7,17,2016,5
Office Supplies,25.12,2,M,Yes,2,8,17,2016,5
Technology,58.111999999999995,2,M,Yes,2,9,17,2016,5
Office Supplies,262.24,2,M,Yes,2,3,17,2016,5
Office Supplies,182.72,8,M,Yes,2,7,17,2016,5
Technology,131.6,7,M,Yes,2,9,17,2016,5
Office Supplies,22.72,4,M,Yes,2,5,17,2016,5
Technology,558.4,2,M,Yes,2,9,17,2016,5
Technology,437.85,3,M,Yes,2,10,17,2016,9
Office Supplies,673.568,2,M,Yes,2,5,17,2016,9
Office Supplies,75.96,2,M,Yes,2,3,17,2016,11
Office Supplies,27.24,6,M,Yes,2,5,17,2016,11
Furniture,303.92,5,M,Yes,2,3,17,2016,12
Office Supplies,17.456,2,M,Yes,2,4,18,2017,3
Furniture,1805.88,6,M,Yes,2,2,18,2017,3
Office Supplies,33.792,8,M,Yes,4,7,75,2014,9
Furniture,300.5328,2,M,Yes,4,1,75,2014,9
Office Supplies,2.7239999999999998,2,M,Yes,4,5,75,2014,9
Office Supplies,3.264,2,M,Yes,4,5,75,2014,9
Office Supplies,3.592,4,M,Yes,4,5,76,2015,10
Office Supplies,32.4,5,M,Yes,4,7,77,2016,8
Office Supplies,41.86,7,M,Yes,4,5,77,2016,8
Office Supplies,77.56,2,M,Yes,4,5,77,2016,8
Office Supplies,29.6,2,M,Yes,4,6,78,2017,6
Furniture,514.165,5,M,Yes,4,1,78,2017,6
Technology,279.96,5,M,Yes,4,10,78,2017,6
Office Supplies,64.17,3,M,Yes,4,8,50,2015,9
Office Supplies,124.46,2,M,Yes,4,5,50,2015,9
Office Supplies,9.82,2,M,Yes,4,6,52,2017,4
Office Supplies,35.97,3,M,Yes,4,4,52,2017,4
Office Supplies,12.96,2,M,Yes,4,7,52,2017,4
Office Supplies,191.6,4,M,Yes,4,7,52,2017,4
Office Supplies,8.64,3,M,Yes,4,6,52,2017,4
Office Supplies,501.81,3,M,Yes,4,8,52,2017,4
Furniture,63.552,3,F,Yes,4,2,37,2015,5
Office Supplies,41.376000000000005,3,F,Yes,4,8,37,2015,5
Office Supplies,172.704,6,F,Yes,4,4,37,2015,5
Office Supplies,31.44,3,F,Yes,4,8,38,2015,9
Technology,17.9,2,F,Yes,4,9,38,2015,9
Technology,129.45,5,F,Yes,4,9,38,2015,9
Office Supplies,8.96,2,F,Yes,4,7,38,2015,12
Office Supplies,132.79,7,F,Yes,4,6,38,2015,12
Office Supplies,12.96,2,F,Yes,4,7,38,2015,12
Office Supplies,21.56,7,F,Yes,4,6,38,2015,12
Furniture,1548.99,9,F,Yes,4,3,38,2015,12
Office Supplies,19.872,3,F,Yes,4,5,38,2015,12
Office Supplies,760.98,5,F,Yes,4,4,39,2017,1
Office Supplies,10.56,2,F,Yes,4,7,40,2017,11
Office Supplies,39.48,1,F,Yes,4,3,70,2014,7
Furniture,20.94,3,F,Yes,4,2,71,2015,7
Office Supplies,135.09,9,F,Yes,4,4,71,2015,7
Technology,279.86,14,F,Yes,4,9,71,2015,7
Office Supplies,90.06,6,F,Yes,4,4,71,2015,7
Technology,47.97,3,F,Yes,4,9,72,2016,8
Furniture,142.4,5,F,Yes,4,2,29,2014,9
Office Supplies,7.16,2,F,Yes,4,5,29,2014,9
Office Supplies,17.28,6,F,Yes,4,6,30,2014,12
Technology,249.584,2,F,Yes,4,10,30,2015,10
Office Supplies,17.94,3,F,Yes,4,6,30,2015,10
Furniture,10.11,3,F,Yes,4,2,30,2015,10
Technology,705.544,7,F,Yes,4,10,31,2016,8
Technology,470.376,3,F,Yes,4,10,32,2017,3
Office Supplies,42.93,9,F,Yes,4,6,32,2017,4
Office Supplies,195.64,4,F,Yes,4,7,32,2017,5
Furniture,435.999,3,F,Yes,4,1,32,2017,6
Furniture,20.096,4,F,Yes,4,2,32,2017,7
Office Supplies,37.751999999999995,3,F,Yes,4,8,32,2017,7
Furniture,138.588,1,F,Yes,4,3,32,2017,7
Office Supplies,259.92,5,F,Yes,4,8,32,2017,7
Office Supplies,20.736,4,F,Yes,4,7,32,2017,7
Office Supplies,2.89,1,F,Yes,4,6,38,2014,1
Furniture,51.94,1,F,Yes,4,2,38,2014,1
Furniture,1421.664,8,F,Yes,4,3,39,2014,10
Office Supplies,1737.18,6,F,Yes,4,3,39,2014,12
Office Supplies,704.25,5,F,Yes,4,8,39,2014,12
Office Supplies,141.76,4,F,Yes,4,7,39,2014,12
Office Supplies,10.86,2,F,Yes,4,7,40,2015,5
Office Supplies,7.434,6,F,Yes,4,5,41,2016,11
Office Supplies,3.76,2,F,Yes,4,4,42,2017,5
Office Supplies,14.7,5,F,Yes,4,4,42,2017,5
Office Supplies,37.2,5,F,Yes,4,4,42,2017,5
Technology,89.97,3,F,Yes,4,9,42,2017,5
Furniture,261.96,2,F,Yes,4,2,42,2017,5
Office Supplies,74.0,5,F,Yes,4,6,42,2017,5
Office Supplies,307.776,7,F,Yes,4,6,42,2017,10
Office Supplies,60.416000000000004,2,F,Yes,4,8,61,2014,12
Office Supplies,20.7,2,F,Yes,4,6,63,2016,4
Office Supplies,10.95,3,F,Yes,4,8,63,2016,4
Office Supplies,14.352,3,F,Yes,4,5,63,2016,4
Office Supplies,129.55200000000002,3,F,Yes,4,8,63,2016,4
Office Supplies,51.983999999999995,1,F,Yes,4,8,63,2016,4
Office Supplies,10.272,3,F,Yes,4,6,63,2016,4
Office Supplies,5.32,2,F,Yes,4,6,64,2017,11
Furniture,975.92,4,F,Yes,4,1,64,2017,11
Technology,2249.91,9,F,Yes,4,9,64,2017,11
Office Supplies,59.92,4,F,Yes,4,8,64,2017,11
Furniture,30.344,2,M,Yes,3,2,71,2016,4
Furniture,198.74400000000003,4,M,Yes,3,1,71,2016,9
Office Supplies,21.4,5,M,Yes,3,6,71,2016,9
Office Supplies,48.663999999999994,7,M,Yes,3,5,71,2016,9
Office Supplies,21.744,1,M,Yes,3,5,72,2017,1
Technology,7.92,5,M,Yes,3,10,72,2017,1
Office Supplies,61.44,3,M,Yes,3,3,72,2017,12
Office Supplies,38.9,5,M,Yes,3,7,72,2017,12
Technology,99.39,3,M,Yes,3,9,72,2017,12
Technology,257.98,2,M,Yes,4,10,38,2014,10
Office Supplies,4.419,3,M,Yes,4,4,39,2015,2
Office Supplies,16.032,6,M,Yes,4,4,39,2015,2
Furniture,37.68,2,M,Yes,4,3,39,2015,4
Technology,258.57599999999996,2,M,Yes,4,10,39,2015,4
Office Supplies,75.84,2,M,Yes,4,3,39,2015,4
Office Supplies,19.92,4,M,Yes,4,6,39,2015,11
Furniture,1106.91,9,M,Yes,4,2,39,2015,11
Office Supplies,9.584,1,M,Yes,4,5,40,2016,5
Furniture,399.67199999999997,7,M,Yes,4,3,41,2017,3
Office Supplies,14.575999999999999,2,M,Yes,4,4,53,2014,9
Office Supplies,5.98,1,M,Yes,4,8,54,2016,5
Technology,246.168,3,M,Yes,4,10,54,2016,5
Furniture,24.7,5,M,Yes,4,2,55,2016,7
Furniture,302.72,5,M,Yes,4,2,55,2016,7
Office Supplies,56.56,2,M,Yes,4,8,56,2017,11
Office Supplies,5.56,2,M,Yes,4,4,56,2017,11
Office Supplies,9.02,2,M,Yes,4,6,56,2017,11
Office Supplies,8.62,1,M,Yes,4,3,56,2017,11
Technology,659.9760000000001,3,M,Yes,4,10,56,2017,11
Technology,717.12,9,M,Yes,4,9,40,2015,9
Technology,89.97,3,M,Yes,4,9,41,2016,2
Technology,31.86,2,M,Yes,4,9,41,2016,2
Office Supplies,8.904,2,M,Yes,4,5,41,2016,4
Technology,191.976,3,M,Yes,4,10,42,2017,9
Office Supplies,23.831999999999997,3,M,Yes,4,4,42,2017,9
Furniture,409.216,8,M,Yes,4,3,42,2017,9
Furniture,72.58800000000001,2,M,Yes,4,1,42,2017,9
Office Supplies,158.28,6,M,Yes,4,7,43,2017,11
Office Supplies,497.94,3,M,Yes,4,5,43,2017,11
Office Supplies,11.96,2,F,Yes,4,4,23,2015,8
Technology,138.0,2,F,Yes,4,10,23,2015,8
Office Supplies,715.64,2,F,Yes,4,3,23,2015,11
Office Supplies,795.51,3,F,Yes,4,8,23,2015,11
Technology,549.99,1,F,Yes,4,9,23,2015,11
Office Supplies,74.76,3,F,Yes,4,5,23,2015,11
Furniture,29.22,3,F,Yes,4,3,23,2015,11
Office Supplies,523.25,5,F,Yes,4,3,23,2015,11
Technology,1007.9789999999999,3,F,Yes,4,9,24,2016,6
Office Supplies,313.488,7,F,Yes,4,7,24,2016,6
Technology,146.952,3,F,Yes,4,10,24,2016,9
Furniture,83.13600000000001,4,F,Yes,4,1,24,2016,9
Furniture,19.54,2,F,Yes,4,3,24,2016,11
Office Supplies,13.776,6,F,Yes,4,5,24,2017,3
Office Supplies,10.272,3,F,Yes,4,7,24,2017,3
Office Supplies,20.34,3,F,Yes,4,7,25,2017,4
Office Supplies,39.28,8,F,Yes,4,6,25,2017,4
Technology,399.95,5,F,Yes,4,8,25,2017,7
Office Supplies,51.84,8,F,Yes,4,6,34,2015,3
Furniture,63.93600000000001,3,F,Yes,4,1,34,2015,4
Office Supplies,59.52,3,F,Yes,4,3,34,2015,4
Technology,311.976,3,F,Yes,4,10,34,2015,4
Office Supplies,50.352,3,F,Yes,4,5,34,2015,4
Furniture,51.711999999999996,8,F,Yes,4,3,35,2016,10
