"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B44825",2016-09-05,"C12580","PR7153","Office Supplies",10.272,3
"B45025",2016-09-05,"C12731","PR7247","Office Supplies",25.92,5
"B45025",2016-09-05,"C12731","PR7031","Office Supplies",15.808,8
"B45025",2016-09-05,"C12731","PR7262","Office Supplies",10.368,2
"B44834",2016-09-05,"C13793","PR6418","Furniture",21.204,3
"B44875",2016-09-05,"C13289","PR7937","Technology",43.6,4
"B44948",2016-09-05,"C14227","PR6537","Office Supplies",62.79,3
"B44948",2016-09-05,"C14227","PR7036","Office Supplies",28.44,9
"B45110",2016-09-05,"C14321","PR6934","Office Supplies",9.555,5
"B44424",2016-09-05,"C13370","PR6422","Furniture",82.8,2
"B45062",2016-09-05,"C13393","PR7375","Office Supplies",96.08,2
"B45062",2016-09-05,"C13393","PR6750","Office Supplies",11.68,2
"B45062",2016-09-05,"C13393","PR7016","Office Supplies",4.36,2
"B45245",2016-09-05,"C14325","PR6862","Office Supplies",8.952,2
"B45245",2016-09-05,"C14325","PR6821","Office Supplies",8.856,6
"B45245",2016-09-05,"C14325","PR6235","Furniture",85.246,2
"B44850",2016-09-05,"C13451","PR7639","Technology",116,8
"B47138",2016-09-05,"C13924","PR7120","Office Supplies",25.06,2
"B47138",2016-09-05,"C13924","PR6464","Furniture",1652.94,3
"B44782",2016-09-05,"C13645","PR7242","Office Supplies",192.16,4
"B44517",2016-09-05,"C13027","PR6258","Furniture",12.22,1
"B44517",2016-09-05,"C13027","PR7404","Office Supplies",194.94,3
"B44517",2016-09-05,"C13027","PR7495","Office Supplies",70.95,3
"B44517",2016-09-05,"C13027","PR7269","Office Supplies",91.36,4
"B44517",2016-09-05,"C13027","PR6202","Furniture",242.94,3
"B44517",2016-09-05,"C13027","PR7074","Office Supplies",22.05,7
"B47230",2016-09-05,"C13868","PR7506","Office Supplies",93.456,3
"B45279",2016-09-05,"C14597","PR7398","Office Supplies",9.248,2
"B45217",2016-09-05,"C12803","PR7922","Technology",278.4,3
"B34943",2016-09-06,"C13878","PR7462","Office Supplies",10.784,1
"B35008",2016-09-06,"C13898","PR6497","Office Supplies",77.88,6
"B34762",2016-09-06,"C14845","PR6990","Office Supplies",95.952,3
"B34762",2016-09-06,"C14845","PR6785","Office Supplies",3.204,2
"B34298",2016-09-06,"C13293","PR7704","Technology",31.86,2
"B34298",2016-09-06,"C13293","PR6125","Furniture",722.352,3
"B34618",2016-09-06,"C13454","PR7387","Office Supplies",41.92,4
"B34618",2016-09-06,"C13454","PR7881","Technology",329.584,2
"B39952",2016-09-06,"C12965","PR7462","Office Supplies",10.784,1
"B40017",2016-09-06,"C12622","PR6497","Office Supplies",77.88,6
"B39771",2016-09-06,"C14857","PR6990","Office Supplies",95.952,3
"B39771",2016-09-06,"C14857","PR6785","Office Supplies",3.204,2
"B39307",2016-09-06,"C14093","PR7704","Technology",31.86,2
"B39307",2016-09-06,"C14093","PR6125","Furniture",722.352,3
"B39627",2016-09-06,"C13253","PR7387","Office Supplies",41.92,4
"B39627",2016-09-06,"C13253","PR7881","Technology",329.584,2
"B44961",2016-09-06,"C12632","PR7462","Office Supplies",10.784,1
"B45026",2016-09-06,"C14901","PR6497","Office Supplies",77.88,6
"B44780",2016-09-06,"C13156","PR6990","Office Supplies",95.952,3
"B44780",2016-09-06,"C13156","PR6785","Office Supplies",3.204,2
"B44316",2016-09-06,"C13656","PR7704","Technology",31.86,2
"B44316",2016-09-06,"C13656","PR6125","Furniture",722.352,3
"B44636",2016-09-06,"C14534","PR7387","Office Supplies",41.92,4
"B44636",2016-09-06,"C14534","PR7881","Technology",329.584,2
"B34383",2016-09-08,"C14604","PR7461","Office Supplies",35.952,3
"B34383",2016-09-08,"C14604","PR6160","Furniture",2396.2656,4
"B34383",2016-09-08,"C14604","PR7435","Office Supplies",131.136,4
"B34383",2016-09-08,"C14604","PR7573","Technology",57.584,2
"B37096",2016-09-08,"C14145","PR6144","Furniture",173.94,3
"B37096",2016-09-08,"C14145","PR7059","Office Supplies",14.76,4
"B35102",2016-09-08,"C13335","PR7689","Technology",35.168,4
"B35102",2016-09-08,"C13335","PR7164","Office Supplies",64.704,3
"B34379",2016-09-08,"C12642","PR6648","Office Supplies",70.368,2
"B34379",2016-09-08,"C12642","PR7820","Technology",59.96,5
"B34305",2016-09-08,"C14006","PR6688","Office Supplies",14.88,2
"B34305",2016-09-08,"C14006","PR7385","Office Supplies",34.24,8
"B34305",2016-09-08,"C14006","PR7444","Office Supplies",261.74,2
"B34741",2016-09-08,"C14352","PR6563","Office Supplies",207.48,1
"B35071",2016-09-08,"C13214","PR6463","Furniture",146.04,1
"B37103",2016-09-08,"C14850","PR6418","Furniture",14.136,2
"B37103",2016-09-08,"C14850","PR6468","Furniture",601.47,3
"B34401",2016-09-08,"C12889","PR6357","Furniture",43.13,1
"B34401",2016-09-08,"C12889","PR7290","Office Supplies",30.87,7
"B34460",2016-09-08,"C13565","PR6843","Office Supplies",33.024,2
"B34460",2016-09-08,"C13565","PR6830","Office Supplies",67.136,4
"B39392",2016-09-08,"C12993","PR7461","Office Supplies",35.952,3
"B39392",2016-09-08,"C12993","PR6160","Furniture",2396.2656,4
"B39392",2016-09-08,"C12993","PR7435","Office Supplies",131.136,4
"B39392",2016-09-08,"C12993","PR7573","Technology",57.584,2
"B42105",2016-09-08,"C14117","PR6144","Furniture",173.94,3
"B42105",2016-09-08,"C14117","PR7059","Office Supplies",14.76,4
"B40111",2016-09-08,"C12724","PR7689","Technology",35.168,4
"B40111",2016-09-08,"C12724","PR7164","Office Supplies",64.704,3
"B39388",2016-09-08,"C14245","PR6648","Office Supplies",70.368,2
"B39388",2016-09-08,"C14245","PR7820","Technology",59.96,5
"B39314",2016-09-08,"C14142","PR6688","Office Supplies",14.88,2
"B39314",2016-09-08,"C14142","PR7385","Office Supplies",34.24,8
"B39314",2016-09-08,"C14142","PR7444","Office Supplies",261.74,2
"B39750",2016-09-08,"C14522","PR6563","Office Supplies",207.48,1
"B40080",2016-09-08,"C13303","PR6463","Furniture",146.04,1
"B42112",2016-09-08,"C12903","PR6418","Furniture",14.136,2
"B42112",2016-09-08,"C12903","PR6468","Furniture",601.47,3
"B39410",2016-09-08,"C13707","PR6357","Furniture",43.13,1
"B39410",2016-09-08,"C13707","PR7290","Office Supplies",30.87,7
"B39469",2016-09-08,"C13500","PR6843","Office Supplies",33.024,2
"B39469",2016-09-08,"C13500","PR6830","Office Supplies",67.136,4
"B44401",2016-09-08,"C13530","PR7461","Office Supplies",35.952,3
"B44401",2016-09-08,"C13530","PR6160","Furniture",2396.2656,4
"B44401",2016-09-08,"C13530","PR7435","Office Supplies",131.136,4
"B44401",2016-09-08,"C13530","PR7573","Technology",57.584,2
"B47114",2016-09-08,"C13143","PR6144","Furniture",173.94,3
"B47114",2016-09-08,"C13143","PR7059","Office Supplies",14.76,4
"B45120",2016-09-08,"C12586","PR7689","Technology",35.168,4
"B45120",2016-09-08,"C12586","PR7164","Office Supplies",64.704,3
"B44397",2016-09-08,"C12598","PR6648","Office Supplies",70.368,2
"B44397",2016-09-08,"C12598","PR7820","Technology",59.96,5
"B44323",2016-09-08,"C13756","PR6688","Office Supplies",14.88,2
"B44323",2016-09-08,"C13756","PR7385","Office Supplies",34.24,8
"B44323",2016-09-08,"C13756","PR7444","Office Supplies",261.74,2
"B44759",2016-09-08,"C14666","PR6563","Office Supplies",207.48,1
"B45089",2016-09-08,"C13952","PR6463","Furniture",146.04,1
"B47121",2016-09-08,"C12624","PR6418","Furniture",14.136,2
"B47121",2016-09-08,"C12624","PR6468","Furniture",601.47,3
"B44419",2016-09-08,"C12803","PR6357","Furniture",43.13,1
"B44419",2016-09-08,"C12803","PR7290","Office Supplies",30.87,7
"B44478",2016-09-08,"C13652","PR6843","Office Supplies",33.024,2
"B44478",2016-09-08,"C13652","PR6830","Office Supplies",67.136,4
"B34447",2016-09-09,"C13022","PR6944","Office Supplies",55.36,4
"B34825",2016-09-09,"C14411","PR6387","Furniture",15.008,4
"B34402",2016-09-09,"C14100","PR6786","Office Supplies",14.624,2
"B39456",2016-09-09,"C14350","PR6944","Office Supplies",55.36,4
"B39834",2016-09-09,"C14235","PR6387","Furniture",15.008,4
"B39411",2016-09-09,"C14420","PR6786","Office Supplies",14.624,2
"B44465",2016-09-09,"C13094","PR6944","Office Supplies",55.36,4
"B44843",2016-09-09,"C14189","PR6387","Furniture",15.008,4
"B44420",2016-09-09,"C14711","PR6786","Office Supplies",14.624,2
"B35286",2016-09-10,"C13672","PR7106","Office Supplies",7.38,2
"B35286",2016-09-10,"C13672","PR6932","Office Supplies",14.256,3
"B35286",2016-09-10,"C13672","PR7132","Office Supplies",81.98,2
"B35286",2016-09-10,"C13672","PR6951","Office Supplies",39.624,3
"B35258",2016-09-10,"C14704","PR6599","Office Supplies",67.56,3
"B34655",2016-09-10,"C12772","PR6929","Office Supplies",276.784,2
"B34965",2016-09-10,"C13913","PR6473","Furniture",300.93,5
"B34965",2016-09-10,"C13913","PR7818","Technology",719.96,5
"B37114",2016-09-10,"C14249","PR7412","Office Supplies",59.48,2
"B37114",2016-09-10,"C14249","PR7172","Office Supplies",6.69,1
"B34436",2016-09-10,"C12734","PR7922","Technology",519.68,7
"B40295",2016-09-10,"C14479","PR7106","Office Supplies",7.38,2
"B40295",2016-09-10,"C14479","PR6932","Office Supplies",14.256,3
"B40295",2016-09-10,"C14479","PR7132","Office Supplies",81.98,2
"B40295",2016-09-10,"C14479","PR6951","Office Supplies",39.624,3
"B40267",2016-09-10,"C14024","PR6599","Office Supplies",67.56,3
"B39664",2016-09-10,"C14267","PR6929","Office Supplies",276.784,2
"B39974",2016-09-10,"C14286","PR6473","Furniture",300.93,5
"B39974",2016-09-10,"C14286","PR7818","Technology",719.96,5
"B42123",2016-09-10,"C13986","PR7412","Office Supplies",59.48,2
"B42123",2016-09-10,"C13986","PR7172","Office Supplies",6.69,1
"B39445",2016-09-10,"C13832","PR7922","Technology",519.68,7
"B45304",2016-09-10,"C14905","PR7106","Office Supplies",7.38,2
"B45304",2016-09-10,"C14905","PR6932","Office Supplies",14.256,3
"B45304",2016-09-10,"C14905","PR7132","Office Supplies",81.98,2
"B45304",2016-09-10,"C14905","PR6951","Office Supplies",39.624,3
"B45276",2016-09-10,"C13215","PR6599","Office Supplies",67.56,3
"B44673",2016-09-10,"C13919","PR6929","Office Supplies",276.784,2
"B44983",2016-09-10,"C13174","PR6473","Furniture",300.93,5
"B44983",2016-09-10,"C13174","PR7818","Technology",719.96,5
"B47132",2016-09-10,"C13942","PR7412","Office Supplies",59.48,2
"B47132",2016-09-10,"C13942","PR7172","Office Supplies",6.69,1
"B44454",2016-09-10,"C13546","PR7922","Technology",519.68,7
"B35030",2016-09-11,"C12823","PR7082","Office Supplies",6,2
"B35030",2016-09-11,"C12823","PR6920","Office Supplies",1.908,3
"B34508",2016-09-11,"C13161","PR7520","Office Supplies",332.94,3
"B34508",2016-09-11,"C13161","PR6816","Office Supplies",39.872,2
"B34580",2016-09-11,"C13920","PR7200","Office Supplies",8.448,2
"B34580",2016-09-11,"C13920","PR7960","Technology",728.946,9
"B34290",2016-09-11,"C13505","PR7719","Technology",1599.92,8
"B34290",2016-09-11,"C13505","PR6979","Office Supplies",11.09,1
"B34952",2016-09-11,"C14907","PR7383","Office Supplies",7.61,1
"B34952",2016-09-11,"C14907","PR7681","Technology",3347.37,13
"B34915",2016-09-11,"C14461","PR6708","Office Supplies",2.912,2
"B34915",2016-09-11,"C14461","PR7244","Office Supplies",20.736,4
"B34915",2016-09-11,"C14461","PR7229","Office Supplies",9.568,2
"B35257",2016-09-11,"C14265","PR6816","Office Supplies",22.428,3
"B35257",2016-09-11,"C14265","PR7486","Office Supplies",37.52,5
"B34719",2016-09-11,"C14738","PR6958","Office Supplies",99.568,2
"B35072",2016-09-11,"C13631","PR7912","Technology",224.75,5
"B40039",2016-09-11,"C13356","PR7082","Office Supplies",6,2
"B40039",2016-09-11,"C13356","PR6920","Office Supplies",1.908,3
"B39517",2016-09-11,"C14509","PR7520","Office Supplies",332.94,3
"B39517",2016-09-11,"C14509","PR6816","Office Supplies",39.872,2
"B39589",2016-09-11,"C12819","PR7200","Office Supplies",8.448,2
"B39589",2016-09-11,"C12819","PR7960","Technology",728.946,9
"B39299",2016-09-11,"C14828","PR7719","Technology",1599.92,8
"B39299",2016-09-11,"C14828","PR6979","Office Supplies",11.09,1
"B39961",2016-09-11,"C14247","PR7383","Office Supplies",7.61,1
"B39961",2016-09-11,"C14247","PR7681","Technology",3347.37,13
"B39924",2016-09-11,"C14555","PR6708","Office Supplies",2.912,2
"B39924",2016-09-11,"C14555","PR7244","Office Supplies",20.736,4
"B39924",2016-09-11,"C14555","PR7229","Office Supplies",9.568,2
"B40266",2016-09-11,"C14915","PR6816","Office Supplies",22.428,3
"B40266",2016-09-11,"C14915","PR7486","Office Supplies",37.52,5
"B39728",2016-09-11,"C14196","PR6958","Office Supplies",99.568,2
"B40081",2016-09-11,"C14625","PR7912","Technology",224.75,5
"B45048",2016-09-11,"C12679","PR7082","Office Supplies",6,2
"B45048",2016-09-11,"C12679","PR6920","Office Supplies",1.908,3
"B44526",2016-09-11,"C12579","PR7520","Office Supplies",332.94,3
"B44526",2016-09-11,"C12579","PR6816","Office Supplies",39.872,2
"B44598",2016-09-11,"C14450","PR7200","Office Supplies",8.448,2
"B44598",2016-09-11,"C14450","PR7960","Technology",728.946,9
"B44308",2016-09-11,"C14558","PR7719","Technology",1599.92,8
"B44308",2016-09-11,"C14558","PR6979","Office Supplies",11.09,1
"B44970",2016-09-11,"C13676","PR7383","Office Supplies",7.61,1
"B44970",2016-09-11,"C13676","PR7681","Technology",3347.37,13
"B44933",2016-09-11,"C13644","PR6708","Office Supplies",2.912,2
"B44933",2016-09-11,"C13644","PR7244","Office Supplies",20.736,4
"B44933",2016-09-11,"C13644","PR7229","Office Supplies",9.568,2
"B45275",2016-09-11,"C14238","PR6816","Office Supplies",22.428,3
"B45275",2016-09-11,"C14238","PR7486","Office Supplies",37.52,5
"B44737",2016-09-11,"C13996","PR6958","Office Supplies",99.568,2
"B45090",2016-09-11,"C14132","PR7912","Technology",224.75,5
"B34619",2016-09-12,"C13580","PR7710","Technology",20.7,3
"B34619",2016-09-12,"C13580","PR7039","Office Supplies",11.34,3
"B34619",2016-09-12,"C13580","PR7413","Office Supplies",67.9,5
"B34619",2016-09-12,"C13580","PR6194","Furniture",1059.12,4
"B34909",2016-09-12,"C14008","PR6313","Furniture",15.136,4
"B34909",2016-09-12,"C14008","PR6231","Furniture",466.768,2
"B34909",2016-09-12,"C14008","PR6306","Furniture",15.232,1
"B34909",2016-09-12,"C14008","PR7067","Office Supplies",6.264,3
"B34450",2016-09-12,"C13279","PR6348","Furniture",40.48,2
"B35040",2016-09-12,"C14170","PR7857","Technology",146.952,3
"B35040",2016-09-12,"C14170","PR6197","Furniture",83.136,4
"B35058",2016-09-12,"C12734","PR7343","Office Supplies",68.52,3
"B34694",2016-09-12,"C13079","PR7018","Office Supplies",10.47,3
"B34694",2016-09-12,"C13079","PR7106","Office Supplies",11.07,3
"B34694",2016-09-12,"C13079","PR6761","Office Supplies",20.704,4
"B39628",2016-09-12,"C13816","PR7710","Technology",20.7,3
"B39628",2016-09-12,"C13816","PR7039","Office Supplies",11.34,3
"B39628",2016-09-12,"C13816","PR7413","Office Supplies",67.9,5
"B39628",2016-09-12,"C13816","PR6194","Furniture",1059.12,4
"B39918",2016-09-12,"C14862","PR6313","Furniture",15.136,4
"B39918",2016-09-12,"C14862","PR6231","Furniture",466.768,2
"B39918",2016-09-12,"C14862","PR6306","Furniture",15.232,1
"B39918",2016-09-12,"C14862","PR7067","Office Supplies",6.264,3
"B39459",2016-09-12,"C14298","PR6348","Furniture",40.48,2
"B40049",2016-09-12,"C12970","PR7857","Technology",146.952,3
"B40049",2016-09-12,"C12970","PR6197","Furniture",83.136,4
"B40067",2016-09-12,"C13832","PR7343","Office Supplies",68.52,3
"B39703",2016-09-12,"C13447","PR7018","Office Supplies",10.47,3
"B39703",2016-09-12,"C13447","PR7106","Office Supplies",11.07,3
"B39703",2016-09-12,"C13447","PR6761","Office Supplies",20.704,4
"B44637",2016-09-12,"C13075","PR7710","Technology",20.7,3
"B44637",2016-09-12,"C13075","PR7039","Office Supplies",11.34,3
"B44637",2016-09-12,"C13075","PR7413","Office Supplies",67.9,5
"B44637",2016-09-12,"C13075","PR6194","Furniture",1059.12,4
"B44927",2016-09-12,"C14121","PR6313","Furniture",15.136,4
"B44927",2016-09-12,"C14121","PR6231","Furniture",466.768,2
"B44927",2016-09-12,"C14121","PR6306","Furniture",15.232,1
"B44927",2016-09-12,"C14121","PR7067","Office Supplies",6.264,3
"B44468",2016-09-12,"C13138","PR6348","Furniture",40.48,2
"B45058",2016-09-12,"C13054","PR7857","Technology",146.952,3
"B45058",2016-09-12,"C13054","PR6197","Furniture",83.136,4
"B45076",2016-09-12,"C13546","PR7343","Office Supplies",68.52,3
"B44712",2016-09-12,"C14447","PR7018","Office Supplies",10.47,3
"B44712",2016-09-12,"C14447","PR7106","Office Supplies",11.07,3
"B44712",2016-09-12,"C14447","PR6761","Office Supplies",20.704,4
"B34333",2016-09-13,"C14784","PR7413","Office Supplies",40.74,3
"B34333",2016-09-13,"C14784","PR7121","Office Supplies",14.4,5
"B34333",2016-09-13,"C14784","PR7848","Technology",149.95,5
"B34333",2016-09-13,"C14784","PR7568","Office Supplies",16.9,2
"B34333",2016-09-13,"C14784","PR7273","Office Supplies",17.61,3
"B34333",2016-09-13,"C14784","PR6518","Office Supplies",378,2
"B34333",2016-09-13,"C14784","PR7245","Office Supplies",17.64,3
"B34333",2016-09-13,"C14784","PR7523","Office Supplies",373.08,6
"B34333",2016-09-13,"C14784","PR6377","Furniture",1336.44,14
"B34333",2016-09-13,"C14784","PR7967","Technology",29.97,3
"B39342",2016-09-13,"C13562","PR7413","Office Supplies",40.74,3
"B39342",2016-09-13,"C13562","PR7121","Office Supplies",14.4,5
"B39342",2016-09-13,"C13562","PR7848","Technology",149.95,5
"B39342",2016-09-13,"C13562","PR7568","Office Supplies",16.9,2
"B39342",2016-09-13,"C13562","PR7273","Office Supplies",17.61,3
"B39342",2016-09-13,"C13562","PR6518","Office Supplies",378,2
"B39342",2016-09-13,"C13562","PR7245","Office Supplies",17.64,3
"B39342",2016-09-13,"C13562","PR7523","Office Supplies",373.08,6
"B39342",2016-09-13,"C13562","PR6377","Furniture",1336.44,14
"B39342",2016-09-13,"C13562","PR7967","Technology",29.97,3
"B44351",2016-09-13,"C13827","PR7413","Office Supplies",40.74,3
"B44351",2016-09-13,"C13827","PR7121","Office Supplies",14.4,5
"B44351",2016-09-13,"C13827","PR7848","Technology",149.95,5
"B44351",2016-09-13,"C13827","PR7568","Office Supplies",16.9,2
"B44351",2016-09-13,"C13827","PR7273","Office Supplies",17.61,3
"B44351",2016-09-13,"C13827","PR6518","Office Supplies",378,2
"B44351",2016-09-13,"C13827","PR7245","Office Supplies",17.64,3
"B44351",2016-09-13,"C13827","PR7523","Office Supplies",373.08,6
"B44351",2016-09-13,"C13827","PR6377","Furniture",1336.44,14
"B44351",2016-09-13,"C13827","PR7967","Technology",29.97,3
"B35073",2016-09-14,"C14108","PR7860","Technology",437.85,3
"B35073",2016-09-14,"C14108","PR6933","Office Supplies",673.568,2
"B35106",2016-09-14,"C14249","PR7127","Office Supplies",25.92,4
"B40082",2016-09-14,"C13367","PR7860","Technology",437.85,3
"B40082",2016-09-14,"C13367","PR6933","Office Supplies",673.568,2
"B40115",2016-09-14,"C13986","PR7127","Office Supplies",25.92,4
"B45091",2016-09-14,"C14884","PR7860","Technology",437.85,3
"B45091",2016-09-14,"C14884","PR6933","Office Supplies",673.568,2
"B45124",2016-09-14,"C13942","PR7127","Office Supplies",25.92,4
"B35024",2016-09-15,"C13317","PR6891","Office Supplies",841.568,2
"B35192",2016-09-15,"C14389","PR6665","Office Supplies",35.4,5
"B35015",2016-09-15,"C13308","PR7336","Office Supplies",5.344,1
"B34515",2016-09-15,"C13134","PR6799","Office Supplies",20.416,4
"B34515",2016-09-15,"C13134","PR6467","Furniture",1128.39,3
"B37138",2016-09-15,"C14127","PR7187","Office Supplies",21.4,5
"B37138",2016-09-15,"C14127","PR6838","Office Supplies",48.664,7
"B40033",2016-09-15,"C14705","PR6891","Office Supplies",841.568,2
"B40201",2016-09-15,"C14169","PR6665","Office Supplies",35.4,5
"B40024",2016-09-15,"C12747","PR7336","Office Supplies",5.344,1
"B39524",2016-09-15,"C13940","PR6799","Office Supplies",20.416,4
"B39524",2016-09-15,"C13940","PR6467","Furniture",1128.39,3
"B42147",2016-09-15,"C13294","PR7187","Office Supplies",21.4,5
"B42147",2016-09-15,"C13294","PR6838","Office Supplies",48.664,7
"B45042",2016-09-15,"C13717","PR6891","Office Supplies",841.568,2
"B45210",2016-09-15,"C12605","PR6665","Office Supplies",35.4,5
"B45033",2016-09-15,"C13946","PR7336","Office Supplies",5.344,1
"B44533",2016-09-15,"C13640","PR6799","Office Supplies",20.416,4
"B44533",2016-09-15,"C13640","PR6467","Furniture",1128.39,3
