"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B39502","2016-03-17","C21431","PR7814","Technology",129.98,2
"B39502","2016-03-17","C21431","PR6783","Office Supplies",32.54,2
"B42133","2016-05-12","C21431","PR7696","Technology",120,6
"B42133","2016-05-12","C21431","PR6531","Office Supplies",8.67,1
"B39785","2016-06-14","C21431","PR6837","Office Supplies",39.936,4
"B39785","2016-06-14","C21431","PR7584","Technology",18.464,2
"B42554","2017-09-04","C21431","PR7031","Office Supplies",14.82,6
"B43294","2014-09-08","C21432","PR7689","Technology",32.97,3
"B43294","2014-09-08","C21432","PR7570","Technology",83.88,4
"B44153","2015-07-18","C21432","PR6685","Office Supplies",5.76,2
"B43484","2015-12-31","C21432","PR6936","Office Supplies",94.74,3
"B43484","2015-12-31","C21432","PR6788","Office Supplies",60.64,4
"B43484","2015-12-31","C21432","PR6898","Office Supplies",76.3,5
"B43484","2015-12-31","C21432","PR6784","Office Supplies",364.8,12
"B47155","2016-06-02","C21432","PR7427","Office Supplies",64.784,1
"B44354","2016-06-19","C21432","PR7155","Office Supplies",17.12,2
"B47183","2016-11-18","C21432","PR7682","Technology",1319.96,4
"B43059","2014-10-10","C21433","PR6207","Furniture",122.352,3
"B43059","2014-10-10","C21433","PR6967","Office Supplies",15.28,2
"B43903","2015-09-07","C21433","PR7643","Technology",559.93,7
"B44415","2016-04-22","C21433","PR6249","Furniture",23.56,5
"B44415","2016-04-22","C21433","PR6448","Furniture",1272.63,6
"B44415","2016-04-22","C21433","PR6763","Office Supplies",28.485,5
"B44415","2016-04-22","C21433","PR7556","Office Supplies",185.376,2
"B44415","2016-04-22","C21433","PR6542","Office Supplies",78.272,2
"B44601","2016-05-28","C21433","PR7854","Technology",286.4,1
"B47100","2016-09-26","C21433","PR7649","Technology",431.976,3
"B45125","2016-12-16","C21433","PR7608","Technology",21.21,7
"B47464","2017-10-01","C21433","PR7703","Technology",104.75,5
"B40853","2017-09-15","C21434","PR6335","Furniture",47.4,5
"B40853","2017-09-15","C21434","PR6219","Furniture",512.96,4
"B40853","2017-09-15","C21434","PR7868","Technology",395.94,6
"B40853","2017-09-15","C21434","PR7435","Office Supplies",81.96,2
"B33082","2014-03-24","C21435","PR6348","Furniture",40.48,2
"B32961","2014-04-04","C21435","PR6398","Furniture",5.47,1
"B32961","2014-04-04","C21435","PR6650","Office Supplies",79.36,4
"B33803","2015-03-16","C21435","PR7109","Office Supplies",491.55,5
"B33803","2015-03-16","C21435","PR7000","Office Supplies",7.38,2
"B33661","2015-08-24","C21435","PR7820","Technology",26.982,3
"B33661","2015-08-24","C21435","PR7098","Office Supplies",6.912,3
"B33661","2015-08-24","C21435","PR7497","Office Supplies",435.504,3
"B34555","2016-05-26","C21435","PR7386","Office Supplies",10.368,2
"B34555","2016-05-26","C21435","PR6190","Furniture",388.43,5
"B34555","2016-05-26","C21435","PR7358","Office Supplies",14.352,3
"B34555","2016-05-26","C21435","PR7585","Technology",63.992,1
"B34784","2016-11-12","C21435","PR6903","Office Supplies",6.27,5
"B34784","2016-11-12","C21435","PR6955","Office Supplies",4.368,7
"B34784","2016-11-12","C21435","PR7673","Technology",31.984,2
"B34026","2015-05-03","C21436","PR6625","Office Supplies",8.82,3
"B34026","2015-05-03","C21436","PR6833","Office Supplies",62.496,2
"B34026","2015-05-03","C21436","PR7589","Technology",339.96,4
"B34026","2015-05-03","C21436","PR6810","Office Supplies",49.568,2
"B37020","2015-11-13","C21436","PR7612","Technology",238.896,6
"B37020","2015-11-13","C21436","PR6395","Furniture",102.36,3
"B37020","2015-11-13","C21436","PR6859","Office Supplies",36.882,3
"B34418","2016-02-29","C21436","PR6636","Office Supplies",111.104,7
"B34411","2016-03-06","C21436","PR6523","Office Supplies",2.334,3
"B34411","2016-03-06","C21436","PR6945","Office Supplies",1.728,4
"B34411","2016-03-06","C21436","PR6382","Furniture",159.04,5
"B34411","2016-03-06","C21436","PR6434","Furniture",145.98,2
"B35310","2016-08-12","C21436","PR7127","Office Supplies",6.48,1
"B35628","2017-03-27","C21436","PR7066","Office Supplies",8.26,2
"B35628","2017-03-27","C21436","PR6818","Office Supplies",17.76,2
"B35628","2017-03-27","C21436","PR7441","Office Supplies",332.94,3
"B35628","2017-03-27","C21436","PR6455","Furniture",292.1,2
"B35628","2017-03-27","C21436","PR7938","Technology",206.1,5
"B35628","2017-03-27","C21436","PR7290","Office Supplies",17.64,4
"B37391","2017-09-23","C21436","PR6498","Office Supplies",73.176,6
"B37391","2017-09-23","C21436","PR7393","Office Supplies",20.736,4
"B37391","2017-09-23","C21436","PR7947","Technology",39.984,2
"B35708","2017-12-03","C21436","PR6713","Office Supplies",13.344,6
"B35708","2017-12-03","C21436","PR7627","Technology",76.752,6
"B35708","2017-12-03","C21436","PR7627","Technology",102.336,8
"B35708","2017-12-03","C21436","PR7272","Office Supplies",10.32,2
"B35708","2017-12-03","C21436","PR7568","Office Supplies",47.32,7
"B35708","2017-12-03","C21436","PR6409","Furniture",23.376,3
"B35708","2017-12-03","C21436","PR6407","Furniture",16.72,5
"B35708","2017-12-03","C21436","PR6399","Furniture",16.192,1
"B38293","2014-10-14","C21437","PR6571","Office Supplies",3.16,4
"B38293","2014-10-14","C21437","PR7720","Technology",1999.96,5
"B39211","2015-05-14","C21437","PR7505","Office Supplies",1117.92,4
"B42235","2016-08-13","C21437","PR6531","Office Supplies",17.34,2
"B42235","2016-08-13","C21437","PR7573","Technology",71.98,2
"B39435","2016-10-01","C21437","PR7681","Technology",79.512,3
"B39435","2016-10-01","C21437","PR7160","Office Supplies",28.352,1
"B40710","2017-06-12","C21437","PR7694","Technology",63.92,2
"B41301","2017-11-20","C21437","PR6614","Office Supplies",22,10
"B41753","2017-12-24","C21437","PR6204","Furniture",271.764,2
"B41753","2017-12-24","C21437","PR6827","Office Supplies",14.376,3
"B38296","2014-11-18","C21438","PR6434","Furniture",145.98,2
"B38296","2014-11-18","C21438","PR7275","Office Supplies",35.808,4
"B39179","2015-02-21","C21438","PR6888","Office Supplies",2541.98,2
"B41942","2015-04-26","C21438","PR6231","Furniture",408.422,2
"B38949","2015-11-23","C21438","PR7908","Technology",307.98,2
"B38949","2015-11-23","C21438","PR7223","Office Supplies",44.1,6
"B38949","2015-11-23","C21438","PR6647","Office Supplies",13.12,4
"B38949","2015-11-23","C21438","PR6995","Office Supplies",16.56,2
"B38949","2015-11-23","C21438","PR7330","Office Supplies",38.88,6
"B42007","2015-12-03","C21438","PR6130","Furniture",359.499,3
"B42156","2016-07-29","C21438","PR6757","Office Supplies",2.214,3
"B39577","2016-09-22","C21438","PR6695","Office Supplies",7.872,3
"B42049","2015-08-16","C21439","PR7479","Office Supplies",44.688,7
"B42049","2015-08-16","C21439","PR6117","Furniture",301.47,3
"B39432","2016-12-27","C21439","PR7088","Office Supplies",2.61,1
"B41678","2017-04-21","C21439","PR7584","Technology",11.54,1
"B41678","2017-04-21","C21439","PR6415","Furniture",162.6,3
"B40516","2017-07-27","C21439","PR6177","Furniture",194.848,4
"B40684","2017-08-07","C21439","PR6700","Office Supplies",11.68,2
"B40684","2017-08-07","C21439","PR6723","Office Supplies",104.8,10
"B41729","2017-10-14","C21439","PR6313","Furniture",9.46,2
"B41633","2017-12-25","C21439","PR7416","Office Supplies",95.94,3
"B41633","2017-12-25","C21439","PR6177","Furniture",304.45,5
"B38780","2015-08-22","C21440","PR6897","Office Supplies",50.112,6
"B40070","2016-06-20","C21440","PR6662","Office Supplies",5.16,2
"B40070","2016-06-20","C21440","PR7247","Office Supplies",38.88,6
"B40177","2016-09-23","C21440","PR6956","Office Supplies",13.216,4
"B40177","2016-09-23","C21440","PR6217","Furniture",184.752,3
"B40237","2016-12-06","C21440","PR6929","Office Supplies",968.744,7
"B40237","2016-12-06","C21440","PR6820","Office Supplies",222.352,13
"B40237","2016-12-06","C21440","PR7725","Technology",479.984,2
"B41186","2017-04-13","C21440","PR7049","Office Supplies",7.92,5
"B40430","2017-09-19","C21440","PR7571","Technology",149.95,5
"B40430","2017-09-19","C21440","PR6610","Office Supplies",23.32,2
"B40430","2017-09-19","C21440","PR6745","Office Supplies",16.74,3
"B41462","2017-12-17","C21440","PR7438","Office Supplies",32.56,2
"B41637","2017-12-24","C21440","PR6818","Office Supplies",21.312,3
"B33312","2014-12-05","C21441","PR7504","Office Supplies",24.816,2
"B33312","2014-12-05","C21441","PR7701","Technology",408.744,7
"B35399","2017-12-20","C21441","PR7256","Office Supplies",279.9,5
"B35399","2017-12-20","C21441","PR6806","Office Supplies",50.352,3
"B35399","2017-12-20","C21441","PR7365","Office Supplies",34.02,3
"B44161","2015-07-20","C21442","PR7414","Office Supplies",34.76,1
"B44161","2015-07-20","C21442","PR7634","Technology",831.2,5
"B44161","2015-07-20","C21442","PR7166","Office Supplies",26.4,5
"B44161","2015-07-20","C21442","PR6960","Office Supplies",106.75,7
"B44161","2015-07-20","C21442","PR7316","Office Supplies",97.82,2
"B44161","2015-07-20","C21442","PR7503","Office Supplies",141.4,5
"B44155","2015-10-12","C21442","PR6438","Furniture",209.67,1
"B45650","2017-09-02","C21442","PR7268","Office Supplies",12.192,3
"B38163","2014-10-14","C21443","PR7590","Technology",177,3
"B38163","2014-10-14","C21443","PR7419","Office Supplies",79.45,7
"B38163","2014-10-14","C21443","PR6172","Furniture",1628.82,9
"B38056","2014-12-20","C21443","PR7610","Technology",447.944,7
"B39993","2016-06-09","C21443","PR7752","Technology",695.7,2
"B41708","2017-05-06","C21443","PR7119","Office Supplies",59.2,4
"B40770","2017-07-14","C21443","PR6914","Office Supplies",4.448,2
"B40770","2017-07-14","C21443","PR6375","Furniture",276.69,3
"B40770","2017-07-14","C21443","PR7017","Office Supplies",4.96,4
"B40770","2017-07-14","C21443","PR6722","Office Supplies",71.92,4
"B40770","2017-07-14","C21443","PR6354","Furniture",18.84,3
"B40770","2017-07-14","C21443","PR7595","Technology",140.97,3
"B40770","2017-07-14","C21443","PR7973","Technology",470.376,3
"B42509","2017-11-13","C21443","PR6662","Office Supplies",2.064,1
"B41205","2017-11-14","C21443","PR6896","Office Supplies",21.99,5
"B41097","2017-12-03","C21443","PR7156","Office Supplies",166.44,3
"B32851","2014-08-05","C21444","PR6438","Furniture",489.23,2
"B32951","2014-09-08","C21444","PR7606","Technology",49.98,2
"B33653","2015-11-14","C21444","PR6233","Furniture",883.84,4
"B33653","2015-11-14","C21444","PR6189","Furniture",230.352,3
"B34072","2015-12-20","C21444","PR6991","Office Supplies",7.92,1
"B34072","2015-12-20","C21444","PR6322","Furniture",14.368,2
"B34744","2016-03-17","C21444","PR6990","Office Supplies",199.9,5
"B34744","2016-03-17","C21444","PR6551","Office Supplies",901.95,3
"B34744","2016-03-17","C21444","PR6408","Furniture",971.5,5
"B34713","2016-12-01","C21444","PR7358","Office Supplies",23.92,4
"B36480","2017-05-06","C21444","PR6683","Office Supplies",54.66,6
"B35895","2017-09-17","C21444","PR7788","Technology",480,4
"B35895","2017-09-17","C21444","PR7419","Office Supplies",34.05,3
"B37382","2017-12-23","C21444","PR6616","Office Supplies",13.48,4
"B38109","2014-05-30","C21445","PR6440","Furniture",355.455,3
"B37878","2014-09-07","C21445","PR7024","Office Supplies",13.16,5
"B37878","2014-09-07","C21445","PR6799","Office Supplies",3.828,3
"B37878","2014-09-07","C21445","PR6943","Office Supplies",304.99,5
"B37901","2014-11-15","C21445","PR6338","Furniture",10.11,3
"B37901","2014-11-15","C21445","PR7681","Technology",772.47,3
"B37901","2014-11-15","C21445","PR7551","Office Supplies",20.46,2
"B38613","2015-11-21","C21445","PR6462","Furniture",1252.704,8
"B38613","2015-11-21","C21445","PR7907","Technology",110.97,5
"B41553","2017-09-10","C21445","PR6953","Office Supplies",2.78,1
"B40923","2017-09-11","C21445","PR6542","Office Supplies",195.68,4
"B40923","2017-09-11","C21445","PR7025","Office Supplies",14.2,4
"B38364","2014-04-06","C21446","PR6433","Furniture",653.55,3
"B38364","2014-04-06","C21446","PR7672","Technology",33.9,2
"B41817","2014-09-14","C21446","PR7012","Office Supplies",6.048,4
"B41817","2014-09-14","C21446","PR7385","Office Supplies",6.848,2
"B41817","2014-09-14","C21446","PR6269","Furniture",9.96,5
"B41817","2014-09-14","C21446","PR6820","Office Supplies",8.552,2
"B37916","2014-11-15","C21446","PR7544","Office Supplies",10.95,3
"B39052","2015-01-17","C21446","PR6684","Office Supplies",6.68,2
"B38852","2015-03-31","C21446","PR7791","Technology",79.96,5
"B38516","2015-08-31","C21446","PR6132","Furniture",1552.831,7
"B38516","2015-08-31","C21446","PR6857","Office Supplies",137.24,5
"B38516","2015-08-31","C21446","PR7709","Technology",36.51,1
"B38516","2015-08-31","C21446","PR7734","Technology",239.976,3
"B41254","2017-03-31","C21446","PR6553","Office Supplies",33.62,5
"B40513","2017-06-26","C21446","PR6787","Office Supplies",102.368,2
"B40513","2017-06-26","C21446","PR7549","Office Supplies",28.4,5
"B40513","2017-06-26","C21446","PR7454","Office Supplies",713.88,4
"B40513","2017-06-26","C21446","PR7343","Office Supplies",68.52,3
"B32757","2014-03-04","C21447","PR7449","Office Supplies",354.9,5
"B32939","2014-07-12","C21447","PR6186","Furniture",123.136,4
"B32939","2014-07-12","C21447","PR6875","Office Supplies",11.264,4
"B32898","2014-09-02","C21447","PR6665","Office Supplies",21.24,3
"B32864","2014-09-10","C21447","PR6992","Office Supplies",21.728,7
"B32864","2014-09-10","C21447","PR6228","Furniture",1487.04,5
"B33823","2015-12-30","C21447","PR7174","Office Supplies",68.52,3
"B33823","2015-12-30","C21447","PR7430","Office Supplies",74.94,3
"B33823","2015-12-30","C21447","PR7779","Technology",2548.56,6
"B33823","2015-12-30","C21447","PR6996","Office Supplies",271.44,3
"B33823","2015-12-30","C21447","PR7949","Technology",287.88,3
"B34349","2016-05-08","C21447","PR7470","Office Supplies",1006.056,3
"B34349","2016-05-08","C21447","PR7307","Office Supplies",10.688,2
"B34349","2016-05-08","C21447","PR7378","Office Supplies",10.368,2
"B34349","2016-05-08","C21447","PR7423","Office Supplies",25.12,2
"B34349","2016-05-08","C21447","PR7609","Technology",58.112,2
"B34794","2016-05-28","C21447","PR6505","Office Supplies",262.24,2
"B34794","2016-05-28","C21447","PR7343","Office Supplies",182.72,8
"B34794","2016-05-28","C21447","PR7633","Technology",131.6,7
"B34794","2016-05-28","C21447","PR6842","Office Supplies",22.72,4
"B34794","2016-05-28","C21447","PR7749","Technology",558.4,2
"B35073","2016-09-14","C21447","PR7860","Technology",437.85,3
"B35073","2016-09-14","C21447","PR6933","Office Supplies",673.568,2
"B34696","2016-11-03","C21447","PR6593","Office Supplies",75.96,2
"B34696","2016-11-03","C21447","PR6909","Office Supplies",27.24,6
"B34534","2016-12-19","C21447","PR6424","Furniture",303.92,5
"B35947","2017-03-17","C21447","PR6748","Office Supplies",17.456,2
"B35737","2017-03-21","C21447","PR6236","Furniture",1805.88,6
"B46791","2014-09-25","C21448","PR7323","Office Supplies",33.792,8
"B46791","2014-09-25","C21448","PR6140","Furniture",300.5328,2
"B46791","2014-09-25","C21448","PR6872","Office Supplies",2.724,2
"B46791","2014-09-25","C21448","PR6972","Office Supplies",3.264,2
"B44122","2015-10-24","C21448","PR6919","Office Supplies",3.592,4
"B44709","2016-08-11","C21448","PR7247","Office Supplies",32.4,5
"B44709","2016-08-11","C21448","PR6880","Office Supplies",41.86,7
"B44709","2016-08-11","C21448","PR6873","Office Supplies",77.56,2
"B46184","2017-06-10","C21448","PR7108","Office Supplies",29.6,2
"B46184","2017-06-10","C21448","PR6118","Furniture",514.165,5
"B46184","2017-06-10","C21448","PR7859","Technology",279.96,5
"B38654","2015-09-26","C21449","PR7480","Office Supplies",64.17,3
"B38654","2015-09-26","C21449","PR6958","Office Supplies",124.46,2
"B41070","2017-04-09","C21449","PR7111","Office Supplies",9.82,2
"B41070","2017-04-09","C21449","PR6729","Office Supplies",35.97,3
"B41070","2017-04-09","C21449","PR7386","Office Supplies",12.96,2
"B41070","2017-04-09","C21449","PR7206","Office Supplies",191.6,4
"B41070","2017-04-09","C21449","PR7078","Office Supplies",8.64,3
"B41070","2017-04-09","C21449","PR7440","Office Supplies",501.81,3
"B39168","2015-05-01","C21450","PR6287","Furniture",63.552,3
"B39168","2015-05-01","C21450","PR7561","Office Supplies",41.376,3
"B39168","2015-05-01","C21450","PR6720","Office Supplies",172.704,6
"B38750","2015-09-03","C21450","PR7447","Office Supplies",31.44,3
"B38750","2015-09-03","C21450","PR7660","Technology",17.9,2
"B38750","2015-09-03","C21450","PR7675","Technology",129.45,5
"B38845","2015-12-06","C21450","PR7381","Office Supplies",8.96,2
"B38678","2015-12-24","C21450","PR7139","Office Supplies",132.79,7
"B38678","2015-12-24","C21450","PR7279","Office Supplies",12.96,2
"B38678","2015-12-24","C21450","PR7086","Office Supplies",21.56,7
"B38385","2015-12-27","C21450","PR6476","Furniture",1548.99,9
"B38385","2015-12-27","C21450","PR6995","Office Supplies",19.872,3
"B42490","2017-01-12","C21450","PR6769","Office Supplies",760.98,5
"B41564","2017-11-12","C21450","PR7283","Office Supplies",10.56,2
"B32843","2014-07-14","C21451","PR6499","Office Supplies",39.48,1
"B33394","2015-07-24","C21451","PR6297","Furniture",20.94,3
"B33394","2015-07-24","C21451","PR6751","Office Supplies",135.09,9
"B33394","2015-07-24","C21451","PR7669","Technology",279.86,14
"B33394","2015-07-24","C21451","PR6751","Office Supplies",90.06,6
"B37252","2016-08-26","C21451","PR7627","Technology",47.97,3
"B43260","2014-09-14","C21452","PR6350","Furniture",142.4,5
"B43260","2014-09-14","C21452","PR6826","Office Supplies",7.16,2
"B42686","2014-12-21","C21452","PR7116","Office Supplies",17.28,6
"B43729","2015-10-18","C21452","PR7943","Technology",249.584,2
"B43729","2015-10-18","C21452","PR7199","Office Supplies",17.94,3
"B43729","2015-10-18","C21452","PR6338","Furniture",10.11,3
"B44560","2016-08-15","C21452","PR7803","Technology",705.544,7
"B45615","2017-03-25","C21452","PR7821","Technology",470.376,3
"B45732","2017-04-01","C21452","PR7185","Office Supplies",42.93,9
"B47391","2017-05-19","C21452","PR7316","Office Supplies",195.64,4
"B45573","2017-06-30","C21452","PR6150","Furniture",435.999,3
